timestamp,region,load_mw,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,industrial_yoy,pmi,retail_yoy,power_consumption_yoy,electricity_price_index,renewable_share,is_weekend,is_holiday,policy_event,sensor_quality,anomaly_label,anomaly_cause,load_trend,load_daily,load_weekly,load_residual,load_diff_1,load_rolling_mean_24,load_rolling_std_24,load_rolling_mean_168,load_rolling_std_168,load_residual_mean_24,load_residual_mean_168,load_factor_24,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_business_hour,cdd,hdd,temp_anomaly,apparent_stress,missing_fraction,industrial_yoy_published,pmi_published,retail_yoy_published,power_consumption_yoy_published,electricity_price_index_published,renewable_share_published
2023-01-01 10:00:00+08:00,杭州示范区,1293.0151888642536,10.164308812358085,66.98215134523679,0.0,2.5491956438816232,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,995.3093532372561,51.43629195631379,0.0,246.26954367068365,109.4027776132948,995.3093532372561,116.05389734212812,995.3093532372561,116.05389734212812,63.243932821849924,0.0,0.819665250886304,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,-1.504126388188789,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 11:00:00+08:00,杭州示范区,1298.0785173750871,11.257888298110814,67.68083568434866,0.0,4.369377243279148,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1022.3735201124375,73.8244322900123,0.0,201.88056497263733,5.063328510833571,1022.3735201124375,142.05216223131532,1022.3735201124375,142.05216223131532,79.88262471719844,0.0,0.7906894898972225,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,-0.2738081398734433,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 12:00:00+08:00,杭州示范区,1263.3331989814635,13.299402891131393,68.91529102600427,0.0,3.1060160655131015,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1045.3489365509918,90.64781270439875,0.0,127.336449726073,-34.74531839362362,1045.3489365509918,157.09492681329425,1045.3489365509918,157.09492681329425,90.049119738485,0.0,0.8053048583415793,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,1.79052379813659,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 13:00:00+08:00,杭州示范区,1288.9798803946942,12.833498373823355,76.08487341704583,0.0,2.5963381441287248,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1062.116956737951,100.44292422178897,0.0,126.41999943495411,25.64668141323068,1062.116956737951,162.10309232339878,1062.116956737951,162.10309232339878,92.91737589137641,0.0,0.8182224283980246,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,1.1868866809718916,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 14:00:00+08:00,杭州示范区,1300.9725759018925,13.00324167545569,72.47746754433048,0.0,2.464004179533294,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1078.3214512848613,109.47292418142855,0.0,113.17820043560265,11.992695507198277,1078.3214512848613,167.1295070413484,1078.3214512848613,167.1295070413484,95.31042043020338,0.0,0.8307058755316218,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,1.2718523625348066,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 15:00:00+08:00,杭州示范区,1189.283333497899,15.857392068452048,67.53284330218497,0.0,3.352865692849887,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1093.1648595926633,117.01813754380207,0.0,-20.89966363856631,-111.68924240399338,1093.1648595926633,171.00295723233236,1093.1648595926633,171.00295723233236,96.50160576389665,0.0,0.8402674121203766,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,4.041212598028842,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 16:00:00+08:00,杭州示范区,1214.2118344802464,15.902846262074878,69.01181962900627,0.0,2.55610741676787,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1099.1722642117406,115.71190856639167,0.0,-0.6723382978859576,24.92850098234726,1099.1722642117406,166.9430038092033,1099.1722642117406,166.9430038092033,89.16402642624273,0.0,0.8448850379876341,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,3.8340910042748693,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 17:00:00+08:00,杭州示范区,1171.7571479438682,18.052890794383078,69.82826862675495,0.0,3.411829033650924,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1105.9392977569469,115.67235925475131,0.0,-49.85450906783001,-42.454686536378176,1105.9392977569469,164.0322231889828,1105.9392977569469,164.0322231889828,83.87953438364693,0.0,0.8500865569670139,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,5.758600771625726,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 18:00:00+08:00,杭州示范区,1181.472810144417,16.950237754527667,54.515380060497094,0.0,2.9649964609473902,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1109.5958449895536,112.90266430653854,0.0,-41.025699151675084,9.715662200548877,1109.5958449895536,159.8890143072403,1109.5958449895536,159.8890143072403,76.4498653030093,0.0,0.852897182878995,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,4.336025466679995,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 19:00:00+08:00,杭州示范区,1218.2176792953296,15.560239981616789,74.83090935606961,0.0,6.297003867212418,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1113.378843155599,110.74341698276616,0.0,-5.904580843035589,36.744869150912564,1113.378843155599,156.25670384319284,1113.378843155599,156.25670384319284,70.26694085802592,0.0,0.8558050060230938,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,2.7178158271017505,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 20:00:00+08:00,杭州示范区,1147.5455210487085,15.506701714940782,61.58508311358959,0.0,2.650723098820456,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1118.6207849625857,110.44818794061439,0.0,-81.52345185449167,-70.67215824662117,1118.6207849625857,153.8852028404844,1118.6207849625857,153.8852028404844,66.45836477297284,0.0,0.859834254528469,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0.0,0.0,2.5283867690706536,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 21:00:00+08:00,杭州示范区,1026.5933711378134,19.154486186556476,61.529562761840225,0.0,3.2226095277024616,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1119.998153347639,106.56611880468621,0.0,-199.9709010145117,-120.95214991089506,1119.998153347639,150.12149375630798,1119.998153347639,150.12149375630798,59.41161160023644,0.0,0.8608929766034507,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0.0,0.0,6.055771870730602,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 22:00:00+08:00,杭州示范区,1026.7836738956644,18.875776858979403,67.22621460769055,0.0,3.257008224716915,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1115.7524814290107,97.47653239493569,0.0,-186.445339928282,0.19030275785098638,1115.7524814290107,147.8508168699394,1115.7524814290107,147.8508168699394,47.62149739047516,0.0,0.8576295166372135,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0.0,0.0,5.501800185393048,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-01 23:00:00+08:00,杭州示范区,1021.8508558031682,15.908796787784837,66.54056161313395,0.0,3.298891345692725,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,1,1,0,1.0,0,normal,1111.8842724058215,89.37021326761908,0.0,-179.40362987027243,-4.932818092496177,1111.8842724058215,145.6378515673066,1111.8842724058215,145.6378515673066,37.44467837661616,0.0,0.854656195681153,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0.0,0.0,2.2956114104857406,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 00:00:00+08:00,杭州示范区,1119.7395884757157,14.677549410495889,71.40035102978146,0.0,2.551304596886059,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1009.6872661353445,0.0,0.0,110.05232234037112,97.88873267254746,1108.1328800473777,143.61735229348574,1108.1328800473777,143.61735229348574,28.40933219966247,28.40933219966247,0.8517726665215601,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,-0.49355393142936066,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 01:00:00+08:00,杭州示范区,1070.2964949569528,16.090969394097954,67.92456838362138,0.0,2.3943935339946485,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1010.989660482568,-83.877713496267,0.0,143.1845479706518,-49.44309351876291,1114.145381577013,140.81383043386055,1108.5971483845112,140.61265298218427,32.994845630511264,31.675051805290813,0.8563942101582254,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0,0,0.0,0.0,1.6673913708900585,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 02:00:00+08:00,杭州示范区,1040.9493162231338,11.922726459361513,68.03262914604751,0.0,3.096543552209979,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1011.6915165118506,1.4026269725728753,0.0,27.85517273871028,-29.347178733818964,1121.5926589390444,133.04208322391057,1107.124046329605,137.97631036815352,42.45577319163288,35.96387858088162,0.8621186024321121,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0,0.0,0.0,-0.775689635349611,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 03:00:00+08:00,杭州示范区,1039.8741357158015,11.230494321341762,81.27843644462766,0.0,4.182007879414071,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1012.0377626622801,-39.44290317615582,0.0,67.27927622967718,-1.075180507332334,1126.0112420321373,128.24676842324635,1104.6731303997358,135.89496251697165,41.81051023404971,35.66355614228268,0.8655149715600544,0.7071067811865475,0.7071067811865476,0.0,1.0,0.0,1.0,0,0.0,0.0,-1.8863661776293696,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 04:00:00+08:00,杭州示范区,1058.0222232637584,12.260692055277179,74.76093968261306,0.0,3.216362379125991,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1012.3671871954579,-5.630080797102778,0.0,51.285116865403324,18.148087547956948,1132.0674420967803,120.00724383479816,1102.3588805895954,133.9157295031332,45.111780396463665,36.792689002546766,0.8701701043252048,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0,0.0,0.0,1.1625206917052928,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 05:00:00+08:00,杭州示范区,1069.3534013696901,10.196982067951161,73.46708472498597,0.0,2.6225828550680617,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1012.9074834802899,1.3622106388206703,0.0,55.08370725057955,11.331178105931713,1137.881808451546,112.3446993995515,1100.8300303369804,131.76011285377373,46.21326790636132,37.29242789436941,0.8746393502282055,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0,0,0.0,0.0,0.8283836490525864,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 06:00:00+08:00,杭州示范区,1115.4108908098683,10.095837234513361,76.27576096013054,0.0,5.040024251632976,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1013.5754825085669,56.633696522798004,0.0,45.20171177850341,46.05748944017819,1143.923879090871,103.946492648446,1099.780809371404,129.5959393961043,47.38876301104333,37.88547053957642,0.8792836223298955,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0,0.0,0.0,1.380652482417446,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 07:00:00+08:00,杭州示范区,1136.6452043316333,9.528304381490681,66.91646526492951,0.0,2.7486376816371574,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1014.7806352695292,104.80104899494984,0.0,17.063520067154286,21.23431352176499,1149.5725734156017,98.16501251584543,1100.2850055468382,127.44862187685587,46.036139619905136,38.121478321477284,0.8836255234808977,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0,0.0,0.47169561850931885,-0.6304056723902747,0.47169561850931885,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 08:00:00+08:00,杭州示范区,1294.3247024341342,10.028501747914541,86.70202588178088,0.0,3.542874128254853,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1016.222819518785,269.8884138882969,0.0,8.213469027052383,157.67949810250093,1153.761952447621,95.21289589675338,1101.421261758863,125.54080253090622,41.96640827567953,37.46341712602969,0.8868457135983682,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,1,0.0,0.0,-1.7622630365963623,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 09:00:00+08:00,杭州示范区,1308.6167170845667,11.491960331288468,62.76756934395168,0.0,2.5562791380907313,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1019.5139660621619,209.22562001522522,0.0,79.87713100717963,14.29201465043252,1157.0968315665064,98.76058352201866,1107.2668205672048,128.04532829246236,31.246873519271503,36.57705506242432,0.8894090874777703,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,1,0.0,0.0,1.3489956575933597,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 10:00:00+08:00,杭州示范区,1391.172568722405,10.215470701540632,72.13057758189834,0.0,3.778565730784671,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1022.935300393788,297.70583562699744,0.0,70.53143270161956,82.55585163783826,1162.3053443095735,103.40677989431337,1113.188876347127,130.7332202141906,27.27002582702845,37.8505867078583,0.8881938684835414,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0,1,0.0,0.0,0.05116188918254494,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 11:00:00+08:00,杭州示范区,1379.215311512353,11.49516196312172,68.37364457733452,0.0,2.635117041766952,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1027.2931378888013,275.7049972626496,0.0,76.21717636090216,-11.957257210051921,1166.3952351369962,110.49922662053802,1121.1312675578492,137.0997756703688,19.947604536650786,38.78432516482291,0.8384259878040616,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,1,0.0,0.0,0.23727366501090685,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 12:00:00+08:00,杭州示范区,1405.4958077892131,8.893818435627097,70.05873554529035,0.0,2.4776333592711866,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1031.4578973399678,217.98426243047174,0.0,156.05364801877363,26.28049627686005,1169.775934892716,115.81646234888532,1128.3002687788075,141.80802088327687,14.711630011161821,39.82412658693622,0.8408560959241667,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,1,0.0,1.1061815643729034,-4.405584455504297,1.1061815643729034,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 13:00:00+08:00,杭州示范区,1368.4150538001463,12.2880050926239,66.60419888632876,0.0,3.569642571373513,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1035.8843814872962,226.86292365674308,0.0,105.66774865610705,-37.08075398906681,1175.699376926372,124.14546564329649,1135.7920401034132,147.06326102848075,15.908179940024347,42.965465004012906,0.8365015181195727,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,1.0,1,0.0,0.0,-0.5454932811994553,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 14:00:00+08:00,杭州示范区,1340.0464922330693,12.252495724049785,64.40865819997315,0.0,2.6766637305643517,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1039.8196557158508,222.6511246170312,0.0,77.57571190018734,-28.368561567076995,1179.009175818266,128.28673182150052,1141.9136983585904,149.8903316847722,15.043502824239054,44.61552510012065,0.8388564158528503,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,1,0.0,0.0,-0.7507459514059072,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 15:00:00+08:00,杭州示范区,1374.1486352909994,12.740647703265665,77.76290965620758,0.0,2.997839414981561,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1043.372636029664,96.11847390523576,0.0,234.65752535609977,34.10214305793011,1180.6372556653982,130.1364666293162,1146.994026406654,151.26946600474207,13.560065801930081,45.46065809499415,0.8400147827708514,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,1,0.0,0.0,-3.116744365186385,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 16:00:00+08:00,杭州示范区,1286.2047178676428,14.058843103254935,60.02294811047861,0.0,2.6077613214023527,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1047.2871448966619,115.03957026850571,0.0,123.87800270247521,-87.94391742335665,1188.3399765734441,136.00902021444978,1152.6728916287625,153.57637263628453,24.20828201004117,50.190579776521794,0.8454952124280284,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,1.0,1,0.0,0.0,-1.844003158819941,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
2023-01-02 17:00:00+08:00,杭州示范区,1339.1676695042456,15.505174351430085,74.25606652721417,0.0,2.446736708899215,4.512585262242912,50.08470444135294,5.123746471299275,4.20319011629368,1.1464753761067203,0.18512235342813804,0,0,0,1.0,0,normal,1050.1145717957268,65.8178501869213,0.0,223.23524752159756,52.96295163660284,1191.3396800479188,137.3913214124519,1155.929765439467,153.07173476539975,29.397879551722884,51.98783399422797,0.8476294795370802,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,1,0.0,0.0,-2.5477164429529893,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.2
