timestamp,load_mw,region,sensor_quality,anomaly_label,anomaly_cause
2023-01-03 22:00:00+08:00,1135.413870704658,杭州示范区,1.0,0,normal
2023-01-03 23:00:00+08:00,1117.6221012764722,杭州示范区,1.0,0,normal
2023-01-04 00:00:00+08:00,1145.528700672662,杭州示范区,1.0,0,normal
2023-01-04 01:00:00+08:00,1020.6453153946408,杭州示范区,1.0,0,normal
2023-01-04 02:00:00+08:00,1030.563834079069,杭州示范区,1.0,0,normal
2023-01-04 03:00:00+08:00,1054.5185612610048,杭州示范区,1.0,0,normal
2023-01-04 04:00:00+08:00,1009.6531875667608,杭州示范区,1.0,0,normal
2023-01-04 05:00:00+08:00,1038.0350410400824,杭州示范区,1.0,0,normal
2023-01-04 06:00:00+08:00,1112.787337415313,杭州示范区,1.0,0,normal
2023-01-04 07:00:00+08:00,1121.3191077285112,杭州示范区,1.0,0,normal
2023-01-04 08:00:00+08:00,1296.2867366286537,杭州示范区,1.0,0,normal
2023-01-04 09:00:00+08:00,1332.062723363744,杭州示范区,1.0,0,normal
2023-01-04 10:00:00+08:00,1369.6559541145891,杭州示范区,1.0,0,normal
2023-01-04 11:00:00+08:00,1391.4027563971258,杭州示范区,1.0,0,normal
2023-01-04 12:00:00+08:00,1388.6594098715234,杭州示范区,1.0,0,normal
2023-01-04 13:00:00+08:00,1378.7290644601917,杭州示范区,1.0,0,normal
2023-01-04 14:00:00+08:00,1348.3247177601336,杭州示范区,1.0,0,normal
2023-01-04 15:00:00+08:00,1368.2429767016504,杭州示范区,1.0,0,normal
2023-01-04 16:00:00+08:00,1336.511523129336,杭州示范区,1.0,0,normal
2023-01-04 17:00:00+08:00,1321.555095559918,杭州示范区,1.0,0,normal
2023-01-04 18:00:00+08:00,1353.7087334379637,杭州示范区,1.0,0,normal
2023-01-04 19:00:00+08:00,1319.9194715235672,杭州示范区,1.0,0,normal
2023-01-04 20:00:00+08:00,1276.0593538775438,杭州示范区,1.0,0,normal
2023-01-04 21:00:00+08:00,1215.151018871123,杭州示范区,1.0,0,normal
2023-01-04 22:00:00+08:00,1132.8071542360162,杭州示范区,1.0,0,normal
2023-01-04 23:00:00+08:00,1165.4875726152404,杭州示范区,1.0,0,normal
2023-01-05 00:00:00+08:00,1001.9044814551888,杭州示范区,1.0,0,normal
2023-01-05 01:00:00+08:00,1056.205209902456,杭州示范区,1.0,0,normal
2023-01-05 02:00:00+08:00,1040.141957298811,杭州示范区,1.0,0,normal
2023-01-05 03:00:00+08:00,1024.93997326718,杭州示范区,1.0,0,normal
2023-01-05 04:00:00+08:00,1024.7484423512956,杭州示范区,1.0,0,normal
2023-01-05 05:00:00+08:00,1079.0637640596908,杭州示范区,1.0,0,normal
2023-01-05 06:00:00+08:00,1069.9553760020149,杭州示范区,1.0,0,normal
2023-01-05 07:00:00+08:00,1130.8625577438977,杭州示范区,1.0,0,normal
2023-01-05 08:00:00+08:00,1323.699050708165,杭州示范区,1.0,0,normal
2023-01-05 09:00:00+08:00,1423.2160677153363,杭州示范区,1.0,0,normal
2023-01-05 10:00:00+08:00,1409.1628000006674,杭州示范区,1.0,0,normal
2023-01-05 11:00:00+08:00,1413.848109189334,杭州示范区,1.0,0,normal
2023-01-05 12:00:00+08:00,1427.4298616711108,杭州示范区,1.0,0,normal
2023-01-05 13:00:00+08:00,1324.8940790944816,杭州示范区,1.0,0,normal
2023-01-05 14:00:00+08:00,1320.4042742341776,杭州示范区,1.0,0,normal
2023-01-05 15:00:00+08:00,1342.9455165164727,杭州示范区,1.0,0,normal
2023-01-05 16:00:00+08:00,1303.9920610135896,杭州示范区,1.0,0,normal
2023-01-05 17:00:00+08:00,1345.8439891565345,杭州示范区,1.0,0,normal
2023-01-05 18:00:00+08:00,1327.3079667121724,杭州示范区,1.0,0,normal
2023-01-05 19:00:00+08:00,1296.6551743087032,杭州示范区,1.0,0,normal
2023-01-05 20:00:00+08:00,1294.5594334937869,杭州示范区,1.0,0,normal
2023-01-05 21:00:00+08:00,1210.2488820373394,杭州示范区,1.0,0,normal
2023-01-05 22:00:00+08:00,1104.428534857326,杭州示范区,1.0,0,normal
2023-01-05 23:00:00+08:00,1100.0475993128728,杭州示范区,1.0,0,normal
2023-01-06 00:00:00+08:00,1059.0892065022035,杭州示范区,1.0,0,normal
2023-01-06 01:00:00+08:00,1048.8929502486662,杭州示范区,1.0,0,normal
2023-01-06 02:00:00+08:00,1028.1942933414944,杭州示范区,1.0,0,normal
2023-01-06 03:00:00+08:00,1015.4851261437568,杭州示范区,1.0,0,normal
2023-01-06 04:00:00+08:00,1050.3129835787238,杭州示范区,1.0,0,normal
2023-01-06 05:00:00+08:00,1100.5793277497153,杭州示范区,1.0,0,normal
2023-01-06 06:00:00+08:00,1107.3280336458035,杭州示范区,1.0,0,normal
2023-01-06 07:00:00+08:00,1133.0209013170268,杭州示范区,1.0,0,normal
2023-01-06 08:00:00+08:00,1297.712233358252,杭州示范区,1.0,0,normal
2023-01-06 09:00:00+08:00,1335.6977403065057,杭州示范区,1.0,0,normal
2023-01-06 10:00:00+08:00,1336.0178987518805,杭州示范区,1.0,0,normal
2023-01-06 11:00:00+08:00,1340.8084352017022,杭州示范区,1.0,0,normal
2023-01-06 12:00:00+08:00,1408.9299427188644,杭州示范区,1.0,0,normal
2023-01-06 13:00:00+08:00,1400.4337142192182,杭州示范区,1.0,0,normal
2023-01-06 14:00:00+08:00,1394.6116411939977,杭州示范区,1.0,0,normal
2023-01-06 15:00:00+08:00,1340.8936519706403,杭州示范区,1.0,0,normal
2023-01-06 16:00:00+08:00,1340.357097586466,杭州示范区,1.0,0,normal
2023-01-06 17:00:00+08:00,1335.3988077785216,杭州示范区,1.0,0,normal
2023-01-06 18:00:00+08:00,1323.6328615836712,杭州示范区,1.0,0,normal
2023-01-06 19:00:00+08:00,1288.2112119630212,杭州示范区,1.0,0,normal
2023-01-06 20:00:00+08:00,1296.4340904780452,杭州示范区,1.0,0,normal
2023-01-06 21:00:00+08:00,1129.8024209203693,杭州示范区,1.0,0,normal
2023-01-06 22:00:00+08:00,1130.1469941702665,杭州示范区,1.0,0,normal
2023-01-06 23:00:00+08:00,1102.4456948260995,杭州示范区,1.0,0,normal
2023-01-07 00:00:00+08:00,993.8526718771676,杭州示范区,1.0,0,normal
2023-01-07 01:00:00+08:00,919.9458386169176,杭州示范区,1.0,0,normal
2023-01-07 02:00:00+08:00,887.7421701323801,杭州示范区,1.0,0,normal
2023-01-07 03:00:00+08:00,873.4122560933687,杭州示范区,1.0,0,normal
2023-01-07 04:00:00+08:00,918.1177425462836,杭州示范区,1.0,0,normal
2023-01-07 05:00:00+08:00,955.2619350471032,杭州示范区,1.0,0,normal
2023-01-07 06:00:00+08:00,944.2496273238474,杭州示范区,1.0,0,normal
2023-01-07 07:00:00+08:00,1056.7082030733638,杭州示范区,1.0,0,normal
2023-01-07 08:00:00+08:00,1158.2369056305995,杭州示范区,1.0,0,normal
2023-01-07 09:00:00+08:00,1254.228894578226,杭州示范区,1.0,0,normal
2023-01-07 10:00:00+08:00,1229.39361254944,杭州示范区,1.0,0,normal
2023-01-07 11:00:00+08:00,1278.7851492857028,杭州示范区,1.0,0,normal
2023-01-07 12:00:00+08:00,1272.1320144308895,杭州示范区,1.0,0,normal
2023-01-07 13:00:00+08:00,1290.2368665037177,杭州示范区,1.0,0,normal
2023-01-07 14:00:00+08:00,1231.231731787539,杭州示范区,1.0,0,normal
2023-01-07 15:00:00+08:00,1202.846182350602,杭州示范区,1.0,0,normal
2023-01-07 16:00:00+08:00,1176.089973288377,杭州示范区,1.0,0,normal
2023-01-07 17:00:00+08:00,1187.6535271542114,杭州示范区,1.0,0,normal
2023-01-07 18:00:00+08:00,1215.5027018257322,杭州示范区,1.0,0,normal
2023-01-07 19:00:00+08:00,1143.0264227193695,杭州示范区,1.0,0,normal
2023-01-07 20:00:00+08:00,1184.0332848156568,杭州示范区,1.0,0,normal
2023-01-07 21:00:00+08:00,1059.3257031571238,杭州示范区,1.0,0,normal
2023-01-07 22:00:00+08:00,1003.5424167995708,杭州示范区,1.0,0,normal
2023-01-07 23:00:00+08:00,1018.6626170569886,杭州示范区,1.0,0,normal
2023-01-08 00:00:00+08:00,1006.7307769586318,杭州示范区,1.0,0,normal
2023-01-08 01:00:00+08:00,916.0972871811964,杭州示范区,1.0,0,normal
2023-01-08 02:00:00+08:00,906.167302044502,杭州示范区,1.0,0,normal
2023-01-08 03:00:00+08:00,909.4732278642722,杭州示范区,1.0,0,normal
2023-01-08 04:00:00+08:00,872.4372423027334,杭州示范区,1.0,0,normal
2023-01-08 05:00:00+08:00,943.1986979351836,杭州示范区,1.0,0,normal
2023-01-08 06:00:00+08:00,981.7836402404172,杭州示范区,1.0,0,normal
2023-01-08 07:00:00+08:00,1033.98284595704,杭州示范区,1.0,0,normal
2023-01-08 08:00:00+08:00,1138.0373905507429,杭州示范区,1.0,0,normal
2023-01-08 09:00:00+08:00,1265.0164010615836,杭州示范区,1.0,0,normal
2023-01-08 10:00:00+08:00,1281.4716363122714,杭州示范区,1.0,0,normal
2023-01-08 11:00:00+08:00,1272.228778869637,杭州示范区,1.0,0,normal
2023-01-08 12:00:00+08:00,1245.232840080198,杭州示范区,1.0,0,normal
2023-01-08 13:00:00+08:00,1269.2363936390177,杭州示范区,1.0,0,normal
2023-01-08 14:00:00+08:00,1219.006863751823,杭州示范区,1.0,0,normal
2023-01-08 15:00:00+08:00,1161.151937933385,杭州示范区,1.0,0,normal
2023-01-08 16:00:00+08:00,1215.435149852479,杭州示范区,1.0,0,normal
2023-01-08 17:00:00+08:00,1185.6461573750262,杭州示范区,1.0,0,normal
2023-01-08 18:00:00+08:00,1220.1789793205887,杭州示范区,1.0,0,normal
2023-01-08 19:00:00+08:00,1190.694016996027,杭州示范区,1.0,0,normal
2023-01-08 20:00:00+08:00,1189.042813049212,杭州示范区,1.0,0,normal
2023-01-08 21:00:00+08:00,1057.0768254099694,杭州示范区,1.0,0,normal
2023-01-08 22:00:00+08:00,1042.3363353435373,杭州示范区,1.0,0,normal
2023-01-08 23:00:00+08:00,1085.8165734182635,杭州示范区,1.0,0,normal
2023-01-09 00:00:00+08:00,1081.5667204374151,杭州示范区,1.0,0,normal
2023-01-09 01:00:00+08:00,1058.8521333731342,杭州示范区,1.0,0,normal
2023-01-09 02:00:00+08:00,992.3663852808988,杭州示范区,1.0,0,normal
2023-01-09 03:00:00+08:00,1000.4799805446936,杭州示范区,1.0,0,normal
2023-01-09 04:00:00+08:00,1018.0070608642292,杭州示范区,1.0,0,normal
2023-01-09 05:00:00+08:00,1058.9042428672888,杭州示范区,1.0,0,normal
2023-01-09 06:00:00+08:00,1086.5882868204153,杭州示范区,1.0,0,normal
2023-01-09 07:00:00+08:00,1155.1392777346664,杭州示范区,1.0,0,normal
2023-01-09 08:00:00+08:00,1306.395609336832,杭州示范区,1.0,0,normal
2023-01-09 09:00:00+08:00,1335.9138365142774,杭州示范区,1.0,0,normal
2023-01-09 10:00:00+08:00,1340.7196514188006,杭州示范区,1.0,0,normal
2023-01-09 11:00:00+08:00,1424.9695505833038,杭州示范区,1.0,0,normal
2023-01-09 12:00:00+08:00,1392.3164540371506,杭州示范区,1.0,0,normal
2023-01-09 13:00:00+08:00,1405.3632535161498,杭州示范区,1.0,0,normal
2023-01-09 14:00:00+08:00,1368.089497953631,杭州示范区,1.0,0,normal
2023-01-09 15:00:00+08:00,1303.9043711492627,杭州示范区,1.0,0,normal
2023-01-09 16:00:00+08:00,1331.5265488087234,杭州示范区,1.0,0,normal
2023-01-09 17:00:00+08:00,1282.5572093459425,杭州示范区,1.0,0,normal
2023-01-09 18:00:00+08:00,1293.4177105715185,杭州示范区,1.0,0,normal
2023-01-09 19:00:00+08:00,1297.5279026013502,杭州示范区,1.0,0,normal
2023-01-09 20:00:00+08:00,1265.8660629070282,杭州示范区,1.0,0,normal
2023-01-09 21:00:00+08:00,1153.2512553529266,杭州示范区,1.0,0,normal
2023-01-09 22:00:00+08:00,1120.6221993009956,杭州示范区,1.0,0,normal
2023-01-09 23:00:00+08:00,1128.930875912181,杭州示范区,1.0,0,normal
2023-01-10 00:00:00+08:00,1048.204590684792,杭州示范区,1.0,0,normal
2023-01-10 01:00:00+08:00,1065.557481804792,杭州示范区,1.0,0,normal
2023-01-10 02:00:00+08:00,1036.9322787510423,杭州示范区,1.0,0,normal
2023-01-10 03:00:00+08:00,1012.3628387293402,杭州示范区,1.0,0,normal
2023-01-10 04:00:00+08:00,1017.1509663711817,杭州示范区,1.0,0,normal
2023-01-10 05:00:00+08:00,1060.745688639434,杭州示范区,1.0,0,normal
2023-01-10 06:00:00+08:00,1058.181234206927,杭州示范区,1.0,0,normal
2023-01-10 07:00:00+08:00,1146.3477947846125,杭州示范区,1.0,0,normal
2023-01-10 08:00:00+08:00,1342.625731621179,杭州示范区,1.0,0,normal
2023-01-10 09:00:00+08:00,1331.39471231369,杭州示范区,1.0,0,normal
2023-01-10 10:00:00+08:00,1407.757594969211,杭州示范区,1.0,0,normal
2023-01-10 11:00:00+08:00,1435.586764964179,杭州示范区,1.0,0,normal
2023-01-10 12:00:00+08:00,1379.852697345021,杭州示范区,1.0,0,normal
2023-01-10 13:00:00+08:00,1396.0676271162724,杭州示范区,1.0,0,normal
2023-01-10 14:00:00+08:00,1359.3299652580583,杭州示范区,1.0,0,normal
2023-01-10 15:00:00+08:00,1356.5100330466998,杭州示范区,1.0,0,normal
2023-01-10 16:00:00+08:00,1385.427538762077,杭州示范区,1.0,0,normal
2023-01-10 17:00:00+08:00,1320.879824044109,杭州示范区,1.0,0,normal
2023-01-10 18:00:00+08:00,1301.067778457813,杭州示范区,1.0,0,normal
2023-01-10 19:00:00+08:00,1308.425930678257,杭州示范区,1.0,0,normal
2023-01-10 20:00:00+08:00,1250.323732749745,杭州示范区,1.0,0,normal
2023-01-10 21:00:00+08:00,1201.3438566404573,杭州示范区,1.0,0,normal
2023-01-10 22:00:00+08:00,1161.301614996136,杭州示范区,1.0,0,normal
2023-01-10 23:00:00+08:00,1114.422929007706,杭州示范区,1.0,0,normal
2023-01-11 00:00:00+08:00,1117.2902558829826,杭州示范区,1.0,0,normal
2023-01-11 01:00:00+08:00,1069.749101120243,杭州示范区,1.0,0,normal
2023-01-11 02:00:00+08:00,1046.1017802379,杭州示范区,1.0,0,normal
2023-01-11 03:00:00+08:00,1057.5066734545694,杭州示范区,1.0,0,normal
2023-01-11 04:00:00+08:00,1046.2932975447188,杭州示范区,1.0,0,normal
2023-01-11 05:00:00+08:00,1029.7493517333328,杭州示范区,1.0,0,normal
2023-01-11 06:00:00+08:00,1119.8058941269628,杭州示范区,1.0,0,normal
2023-01-11 07:00:00+08:00,1082.8496474330543,杭州示范区,1.0,0,normal
2023-01-11 08:00:00+08:00,1277.303166870348,杭州示范区,1.0,0,normal
2023-01-11 09:00:00+08:00,1368.8738448788822,杭州示范区,1.0,0,normal
2023-01-11 10:00:00+08:00,1380.499850992554,杭州示范区,1.0,0,normal
2023-01-11 11:00:00+08:00,1419.6199258663978,杭州示范区,1.0,0,normal
2023-01-11 12:00:00+08:00,1411.3451240886857,杭州示范区,1.0,0,normal
2023-01-11 13:00:00+08:00,1412.4611755947883,杭州示范区,1.0,0,normal
2023-01-11 14:00:00+08:00,1397.543464026208,杭州示范区,1.0,0,normal
2023-01-11 15:00:00+08:00,1337.5166770774554,杭州示范区,1.0,0,normal
2023-01-11 16:00:00+08:00,1326.8521632238972,杭州示范区,1.0,0,normal
2023-01-11 17:00:00+08:00,1316.2659158055114,杭州示范区,1.0,0,normal
2023-01-11 18:00:00+08:00,1344.670049693722,杭州示范区,1.0,0,normal
2023-01-11 19:00:00+08:00,1289.513916511219,杭州示范区,1.0,0,normal
2023-01-11 20:00:00+08:00,1334.385240188106,杭州示范区,1.0,0,normal
2023-01-11 21:00:00+08:00,1172.552910884411,杭州示范区,1.0,0,normal
2023-01-11 22:00:00+08:00,1174.5138797823013,杭州示范区,1.0,0,normal
2023-01-11 23:00:00+08:00,1145.7998677383564,杭州示范区,1.0,0,normal
2023-01-12 00:00:00+08:00,1077.0392423181397,杭州示范区,1.0,0,normal
2023-01-12 01:00:00+08:00,1106.2249192576976,杭州示范区,1.0,0,normal
2023-01-12 02:00:00+08:00,1066.788858954647,杭州示范区,1.0,0,normal
2023-01-12 03:00:00+08:00,993.5621940458204,杭州示范区,1.0,0,normal
2023-01-12 04:00:00+08:00,971.2309284583856,杭州示范区,1.0,0,normal
2023-01-12 05:00:00+08:00,1024.1493040924645,杭州示范区,1.0,0,normal
2023-01-12 06:00:00+08:00,1094.5497590208386,杭州示范区,1.0,0,normal
2023-01-12 07:00:00+08:00,1179.38328945456,杭州示范区,1.0,0,normal
2023-01-12 08:00:00+08:00,1307.0842605168514,杭州示范区,1.0,0,normal
2023-01-12 09:00:00+08:00,1335.033718028035,杭州示范区,1.0,0,normal
2023-01-12 10:00:00+08:00,1374.0762936209378,杭州示范区,1.0,0,normal
2023-01-12 11:00:00+08:00,1424.171177312654,杭州示范区,1.0,0,normal
2023-01-12 12:00:00+08:00,1399.489469374597,杭州示范区,1.0,0,normal
2023-01-12 13:00:00+08:00,1390.0758882399375,杭州示范区,1.0,0,normal
2023-01-12 14:00:00+08:00,1348.2934252737791,杭州示范区,1.0,0,normal
2023-01-12 15:00:00+08:00,1307.8327623757875,杭州示范区,1.0,0,normal
2023-01-12 16:00:00+08:00,1300.1192770562848,杭州示范区,1.0,0,normal
2023-01-12 17:00:00+08:00,1336.0282940249824,杭州示范区,1.0,0,normal
2023-01-12 18:00:00+08:00,1308.901663667773,杭州示范区,1.0,0,normal
2023-01-12 19:00:00+08:00,1320.1542816321155,杭州示范区,1.0,0,normal
2023-01-12 20:00:00+08:00,1322.6688094617095,杭州示范区,1.0,0,normal
2023-01-12 21:00:00+08:00,1172.589814988997,杭州示范区,1.0,0,normal
2023-01-12 22:00:00+08:00,1111.8961689156065,杭州示范区,1.0,0,normal
2023-01-12 23:00:00+08:00,1108.5162392495058,杭州示范区,1.0,0,normal
2023-01-13 00:00:00+08:00,1099.558345798521,杭州示范区,1.0,0,normal
2023-01-13 01:00:00+08:00,1067.7746578434674,杭州示范区,1.0,0,normal
2023-01-13 02:00:00+08:00,987.6077487175892,杭州示范区,1.0,0,normal
2023-01-13 03:00:00+08:00,1005.2458733740136,杭州示范区,1.0,0,normal
2023-01-13 04:00:00+08:00,1064.4237720221106,杭州示范区,1.0,0,normal
2023-01-13 05:00:00+08:00,1069.3997710825265,杭州示范区,1.0,0,normal
2023-01-13 06:00:00+08:00,1118.7857665893691,杭州示范区,1.0,0,normal
2023-01-13 07:00:00+08:00,1159.5362329711647,杭州示范区,1.0,0,normal
2023-01-13 08:00:00+08:00,1283.3721648479936,杭州示范区,1.0,0,normal
2023-01-13 09:00:00+08:00,1365.228675806122,杭州示范区,1.0,0,normal
2023-01-13 10:00:00+08:00,1387.3643070955618,杭州示范区,1.0,0,normal
2023-01-13 11:00:00+08:00,1358.6116324158093,杭州示范区,1.0,0,normal
2023-01-13 12:00:00+08:00,1432.0291488784817,杭州示范区,1.0,0,normal
2023-01-13 13:00:00+08:00,1362.7794713409696,杭州示范区,1.0,0,normal
2023-01-13 14:00:00+08:00,1373.0484899446524,杭州示范区,1.0,0,normal
2023-01-13 15:00:00+08:00,1337.7146063238445,杭州示范区,1.0,0,normal
2023-01-13 16:00:00+08:00,1330.3788880634438,杭州示范区,1.0,0,normal
2023-01-13 17:00:00+08:00,1391.9906341149044,杭州示范区,1.0,0,normal
2023-01-13 18:00:00+08:00,1326.2605761151358,杭州示范区,1.0,0,normal
2023-01-13 19:00:00+08:00,1307.4689324306069,杭州示范区,1.0,0,normal
2023-01-13 20:00:00+08:00,1327.0768245055967,杭州示范区,1.0,0,normal
2023-01-13 21:00:00+08:00,1164.7216984431936,杭州示范区,1.0,0,normal
2023-01-13 22:00:00+08:00,1177.4919726811383,杭州示范区,1.0,0,normal
2023-01-13 23:00:00+08:00,1133.690017537596,杭州示范区,1.0,0,normal
2023-01-14 00:00:00+08:00,942.723530406848,杭州示范区,1.0,0,normal
2023-01-14 01:00:00+08:00,932.8109528456353,杭州示范区,1.0,0,normal
2023-01-14 02:00:00+08:00,904.7233282337912,杭州示范区,1.0,0,normal
2023-01-14 03:00:00+08:00,899.5678949717768,杭州示范区,1.0,0,normal
2023-01-14 04:00:00+08:00,955.715640183544,杭州示范区,1.0,0,normal
2023-01-14 05:00:00+08:00,943.4540776786612,杭州示范区,1.0,0,normal
2023-01-14 06:00:00+08:00,952.8998193359243,杭州示范区,1.0,0,normal
2023-01-14 07:00:00+08:00,1048.1464850860248,杭州示范区,1.0,0,normal
2023-01-14 08:00:00+08:00,1210.0360520509323,杭州示范区,1.0,0,normal
2023-01-14 09:00:00+08:00,1297.3230836810342,杭州示范区,1.0,0,normal
2023-01-14 10:00:00+08:00,1255.798004508031,杭州示范区,1.0,0,normal
2023-01-14 11:00:00+08:00,1307.2441506751877,杭州示范区,1.0,0,normal
2023-01-14 12:00:00+08:00,1295.2997769212989,杭州示范区,1.0,0,normal
2023-01-14 13:00:00+08:00,1269.084597024494,杭州示范区,1.0,0,normal
2023-01-14 14:00:00+08:00,1277.7087628348245,杭州示范区,1.0,0,normal
2023-01-14 15:00:00+08:00,1224.3009472254844,杭州示范区,1.0,0,normal
2023-01-14 16:00:00+08:00,1222.4560231952069,杭州示范区,1.0,0,normal
2023-01-14 17:00:00+08:00,1188.433921112408,杭州示范区,1.0,0,normal
2023-01-14 18:00:00+08:00,1187.7757847058306,杭州示范区,1.0,0,normal
2023-01-14 19:00:00+08:00,1164.5734866080115,杭州示范区,1.0,0,normal
2023-01-14 20:00:00+08:00,1176.1688371038083,杭州示范区,1.0,0,normal
2023-01-14 21:00:00+08:00,1077.455288197233,杭州示范区,1.0,0,normal
