date,year,quarter,period,industry,cumulative_value,value,unit,cumulative_yoy_pct,revision_risk,source_file,log_observed,trend_log,seasonal_log,resid_log,trend_level,seasonal_factor,expected_value,residual_value,residual_pct,residual_pct_points,robust_z,stl_weight,anomaly_level,statistical_outlier,endpoint_warning,stl_period,stl_seasonal,stl_robust
2000-10-01,2000,4,2000Q4,第三产业,2180.0,699.5699999999999,亿元（当年价格，按累计值差分得到单季度值）,11.5,True,浙江省第三产业季度.xlsx,6.550465860578347,6.33844181773905,0.08478950566049742,0.12723453717879973,565.9138271378274,1.088487922036212,615.9903657528138,83.57963424718616,0.1356833465163727,13.56833465163727,10.90041651063661,0.0,high,True,True,4,7,True
2000-10-01,2000,4,2000Q4,第二产业,3200.0,1006.6100000000001,亿元（当年价格，按累计值差分得到单季度值）,11.8,True,浙江省第二产业季度.xlsx,6.914343528725658,6.659640488366768,0.029010858237085085,0.2256921821218043,780.270370421096,1.0294357722721243,803.2382313554978,203.37176864450237,0.253189851659954,25.3189851659954,26.15378074144688,0.0,high,True,True,4,7,True
2001-01-01,2001,1,2001Q1,第一产业,110.0,110.0,亿元（当年价格，按累计值差分得到单季度值）,2.0,False,浙江省第一产业季度.xlsx,4.700480365792417,5.048135837957135,-0.34294961698853466,-0.004705855176183604,155.73188425873025,0.7096739661710628,110.51886396118597,-0.5188639611859713,-0.004694799987884357,-0.4694799987884357,-0.36532004123649675,0.9828982243539034,normal,False,False,4,7,True
2001-01-01,2001,1,2001Q1,第三产业,555.0,555.0,亿元（当年价格，按累计值差分得到单季度值）,10.7,False,浙江省第三产业季度.xlsx,6.318968113746434,6.378575319201053,-0.007105141593308616,-0.05250206386130962,589.0878473890571,0.9929200402497391,584.9171291401746,-29.917129140174552,-0.051147637245899435,-5.1147637245899435,-4.501244536518602,0.0,medium,True,False,4,7,True
2001-01-01,2001,1,2001Q1,第二产业,747.0,747.0,亿元（当年价格，按累计值差分得到单季度值）,11.8,False,浙江省第二产业季度.xlsx,6.616065185132817,6.690566921610761,-0.0718049324516392,-0.0026968040263044557,804.7783690897983,0.9307124298968544,749.0172314239941,-2.017231423994076,-0.0026931709169881746,-0.26931709169881746,-0.46205034462218486,0.996157003629395,normal,False,False,4,7,True
2001-04-01,2001,2,2001Q2,第一产业,274.0,164.0,亿元（当年价格，按累计值差分得到单季度值）,4.0,False,浙江省第一产业季度.xlsx,5.099866427824199,5.054010930694754,-0.011270980945360677,0.05712647807480575,156.64951646865134,0.9887922985964084,154.89383546305362,9.10616453694638,0.05878971561213908,5.878971561213908,4.576985585461792,0.0,medium,True,False,4,7,True
2001-04-01,2001,2,2001Q2,第三产业,1220.0,665.0,亿元（当年价格，按累计值差分得到单季度值）,10.7,False,浙江省第三产业季度.xlsx,6.499787040655854,6.418427730330222,-0.040347877605522456,0.12170718793115398,613.0384941721252,0.9604552601528848,588.7960464038215,76.20395359617851,0.12942334457170346,12.942334457170347,10.426776978627817,0.0,high,True,False,4,7,True
2001-04-01,2001,2,2001Q2,第二产业,1642.0,895.0,亿元（当年价格，按累计值差分得到单季度值）,11.6,False,浙江省第二产业季度.xlsx,6.796823718274855,6.724291417398671,-0.003826983766915628,0.07635928464310027,832.3819561602093,0.9961803298028483,829.2025316096169,65.79746839038307,0.07935029848818664,7.935029848818664,8.750931147338427,0.0,medium,True,False,4,7,True
2001-07-01,2001,3,2001Q3,第一产业,424.0,150.0,亿元（当年价格，按累计值差分得到单季度值）,4.0,False,浙江省第一产业季度.xlsx,5.0106352940962555,5.062752513435237,-0.16731146432873423,0.11519424498975273,158.0248838638158,0.845936091383931,133.67895259715596,16.321047402844044,0.12209137703246253,12.209137703246252,9.21838654939768,0.0,high,True,False,4,7,True
2001-07-01,2001,3,2001Q3,第三产业,1825.0,605.0,亿元（当年价格，按累计值差分得到单季度值）,10.9,False,浙江省第三产业季度.xlsx,6.405228458030842,6.452420354146693,-0.04091286369867159,-0.006279032417180197,634.235511147481,0.9599127695520597,608.810766053845,-3.8107660538449863,-0.006259360488227506,-0.6259360488227506,-0.5403848187162661,0.9652226774060586,normal,False,False,4,7,True
2001-07-01,2001,3,2001Q3,第二产业,2503.0,861.0,亿元（当年价格，按累计值差分得到单季度值）,11.1,False,浙江省第二产业季度.xlsx,6.7580945044277305,6.759218427774949,0.037835416620935175,-0.03895933996815426,861.9682420149345,1.0385602890498928,895.2059865788584,-34.205986578858415,-0.03821018524415909,-3.821018524415909,-4.687987626706726,0.08663662332245643,normal,True,False,4,7,True
2001-10-01,2001,4,2001Q4,第一产业,690.0,266.0,亿元（当年价格，按累计值差分得到单季度值）,4.1,True,浙江省第一产业季度.xlsx,5.583496308781699,5.072947124728438,0.5172738193542943,-0.006724635301033288,159.64412587694306,1.677448383264613,267.79478084997044,-1.7947808499704365,-0.006702075538118635,-0.6702075538118635,-0.5266826786386948,0.965291492617421,normal,False,False,4,7,True
2001-10-01,2001,4,2001Q4,第三产业,2570.0,745.0,亿元（当年价格，按累计值差分得到单季度值）,11.9,True,浙江省第三产业季度.xlsx,6.61338421837956,6.513208322762662,0.08988456466473102,0.010291330952167499,673.9853149471196,1.094047984619757,737.3722754812081,7.627724518791865,0.010344468828603626,1.0344468828603626,0.8795325412761933,0.9079701084606693,normal,False,False,4,7,True
2001-10-01,2001,4,2001Q4,第二产业,3440.0,937.0,亿元（当年价格，按累计值差分得到单季度值）,11.0,True,浙江省第二产业季度.xlsx,6.842683282238422,6.794753218957788,0.04777778448175669,0.00015227879887724782,893.1488202058034,1.0489375392255385,936.8573256288685,0.14267437113153392,0.000152290393882204,0.0152290393882204,-0.1300259834470757,0.9982027681194654,normal,False,False,4,7,True
2002-01-01,2002,1,2002Q1,第一产业,105.0,105.0,亿元（当年价格，按累计值差分得到单季度值）,4.2,False,浙江省第一产业季度.xlsx,4.653960350157523,5.084731532406259,-0.3419222165088095,-0.08884896573992673,161.53656608251984,0.710403460221456,114.75613549731398,-9.756135497313977,-0.08501624296630594,-8.501624296630595,-7.090943140384704,0.0,high,True,False,4,7,True
2002-01-01,2002,1,2002Q1,第三产业,715.0,715.0,亿元（当年价格，按累计值差分得到单季度值）,12.8,False,浙江省第三产业季度.xlsx,6.5722825426940075,6.565953908030175,-0.00971843255391458,0.01604706721774729,710.4893145106429,0.9903286388017254,703.6179157224958,11.382084277504191,0.016176512881734606,1.6176512881734606,1.3727425971373062,0.7842048236487587,normal,False,False,4,7,True
2002-01-01,2002,1,2002Q1,第二产业,870.0,870.0,亿元（当年价格，按累计值差分得到单季度值）,11.2,False,浙江省第二产业季度.xlsx,6.76849321164863,6.8304065650511765,-0.07963015093842557,0.017716797535878293,925.5670392042185,0.9234578232446261,854.7221232905016,15.2778767094984,0.017874670952334526,1.7874670952334526,1.91689524378298,0.44489565915372387,normal,False,False,4,7,True
2002-04-01,2002,2,2002Q2,第一产业,270.0,165.0,亿元（当年价格，按累计值差分得到单季度值）,2.6,False,浙江省第一产业季度.xlsx,5.10594547390058,5.0960791165228345,-0.003540977038424885,0.013407334416170258,163.38005564872608,0.9964652848275468,162.80255368714833,2.1974463128516675,0.013497615750391878,1.3497615750391878,1.082481038440712,0.8664548384019372,normal,False,False,4,7,True
2002-04-01,2002,2,2002Q2,第三产业,1435.0,720.0,亿元（当年价格，按累计值差分得到单季度值）,12.9,False,浙江省第三产业季度.xlsx,6.579251212010101,6.613266192981776,-0.036728182673147224,0.0027132017014723786,744.9120762673699,0.9639381148237831,718.0491425066389,1.9508574933611271,0.0027168857643236066,0.27168857643236066,0.23016130906571725,0.9934333154239517,normal,False,False,4,7,True
2002-04-01,2002,2,2002Q2,第二产业,1815.0,945.0,亿元（当年价格，按累计值差分得到单季度值）,13.0,False,浙江省第二产业季度.xlsx,6.851184927493743,6.868510425833759,-0.009807098648042164,-0.007518399691973876,961.5152502848756,0.9902408341221267,952.1316634632407,-7.13166346324067,-0.007490207223337486,-0.7490207223337486,-1.0239459857699518,0.9586062396949238,normal,False,False,4,7,True
2002-07-01,2002,3,2002Q3,第一产业,410.0,140.0,亿元（当年价格，按累计值差分得到单季度值）,3.1,False,浙江省第一产业季度.xlsx,4.941642422609304,5.106318502736912,-0.169681589170916,0.0050055090433085425,165.06156123933948,0.8439334913823158,139.30097966973167,0.6990203302683256,0.005018057532155451,0.5018057532155451,0.41091671874610486,0.980019896004772,normal,False,False,4,7,True
2002-07-01,2002,3,2002Q3,第三产业,2182.0,747.0,亿元（当年价格，按累计值差分得到单季度值）,12.6,False,浙江省第三产业季度.xlsx,6.616065185132817,6.656172647792737,-0.04802963350937702,0.007922170849457011,777.5692034869821,0.9531055427969785,741.1055177516743,5.894482248325744,0.007953634276274268,0.7953634276274268,0.6765187941749692,0.9449382340885499,normal,False,False,4,7,True
2002-07-01,2002,3,2002Q3,第二产业,2814.0,999.0,亿元（当年价格，按累计值差分得到单季度值）,13.3,False,浙江省第二产业季度.xlsx,6.906754778648554,6.9089457881065535,0.03246557401850236,-0.0346565834765018,1001.1912180617082,1.032998330550423,1034.228856819489,-35.22885681948901,-0.03406292194149996,-3.4062921941499957,-4.18655609133469,0.16393221224595877,normal,True,False,4,7,True
2002-10-01,2002,4,2002Q4,第一产业,680.0,270.0,亿元（当年价格，按累计值差分得到单季度值）,3.3,True,浙江省第一产业季度.xlsx,5.598421958998375,5.112642443897029,0.5107225945488801,-0.02494307944753338,166.10870839911598,1.6664949601503616,276.81932538421273,-6.819325384212732,-0.024634571212641343,-2.4634571212641343,-1.9828968352263432,0.5763139484822803,normal,False,False,4,7,True
2002-10-01,2002,4,2002Q4,第三产业,3065.0,883.0,亿元（当年价格，按累计值差分得到单季度值）,13.4,True,浙江省第三产业季度.xlsx,6.78332520060396,6.697535202099268,0.09618161948807467,-0.010391620983383199,810.405874744443,1.1009590014473944,892.2236426257442,-9.223642625744219,-0.01033781462974881,-1.033781462974881,-0.8927932583803152,0.9061970706717349,normal,False,False,4,7,True
2002-10-01,2002,4,2002Q4,第二产业,3925.0,1111.0,亿元（当年价格，按累计值差分得到单季度值）,13.3,True,浙江省第二产业季度.xlsx,7.01301578963963,6.95239035457942,0.06640832892091256,-0.0057828938607027425,1045.6462084579139,1.0686629940948857,1117.4434078945994,-6.4434078945994315,-0.005766205115245726,-0.5766205115245726,-0.8216948578453975,0.9493548533712654,normal,False,False,4,7,True
2003-01-01,2003,1,2003Q1,第一产业,120.0,120.0,亿元（当年价格，按累计值差分得到单季度值）,2.4,False,浙江省第一产业季度.xlsx,4.787491742782046,5.119535196147439,-0.3405116866665576,0.008468233301164751,167.25760956962012,0.7114062125419176,118.98810254273825,1.0118974572617532,0.00850419021429727,0.8504190214297269,0.6876949136403363,0.9450298728932551,normal,False,False,4,7,True
2003-01-01,2003,1,2003Q1,第三产业,830.0,830.0,亿元（当年价格，按累计值差分得到单季度值）,13.4,False,浙江省第三产业季度.xlsx,6.721425700790643,6.740491597735507,-0.011554020402165605,-0.007511876542698026,845.976513783386,0.9885124709643194,836.2583340177956,-6.258334017795619,-0.007483732912684449,-0.7483732912684449,-0.6460274492952477,0.950397403556316,normal,False,False,4,7,True
2003-01-01,2003,1,2003Q1,第二产业,1000.0,1000.0,亿元（当年价格，按累计值差分得到单季度值）,14.8,False,浙江省第二产业季度.xlsx,6.907755278982137,7.001941183030006,-0.08740460270582094,-0.0067813013420483514,1098.7639916052271,0.9163062806213322,1006.8043464284349,-6.804346428434883,-0.006758360204316527,-0.6758360204316527,-0.9380465494341053,0.9466986345789897,normal,False,False,4,7,True
2003-04-01,2003,2,2003Q2,第一产业,288.0,168.0,亿元（当年价格，按累计值差分得到单季度值）,1.6,False,浙江省第一产业季度.xlsx,5.123963979403259,5.134126234552231,0.004733070356225498,-0.01489532550519801,169.71596312510744,1.0047442890263256,170.5211447065542,-2.521144706554196,-0.014784938905335054,-1.4784938905335054,-1.1797721877492982,0.8371869180598117,normal,False,False,4,7,True
2003-04-01,2003,2,2003Q2,第三产业,1685.0,855.0,亿元（当年价格，按累计值差分得到单季度值）,12.6,False,浙江省第三产业季度.xlsx,6.75110146893676,6.785664782624207,-0.03320886259571289,-0.0013544510917338215,885.068269423442,0.9673364980763045,856.1588403025272,-1.15884030252721,-0.0013535342368452552,-0.13535342368452552,-0.1183965762839428,0.9983580649463191,normal,False,False,4,7,True
2003-04-01,2003,2,2003Q2,第二产业,2147.0,1147.0,亿元（当年价格，按累计值差分得到单季度值）,14.5,False,浙江省第二产业季度.xlsx,7.044905117129371,7.057283490490039,-0.011484688777794462,-0.0008936845828735329,1161.286231985584,0.9885810085155249,1148.0255143915028,-1.0255143915028384,-0.0008932853657406259,-0.08932853657406259,-0.2519197102874708,0.999445523499043,normal,False,False,4,7,True
2003-07-01,2003,3,2003Q3,第一产业,428.0,140.0,亿元（当年价格，按累计值差分得到单季度值）,2.0,False,浙江省第一产业季度.xlsx,4.941642422609304,5.15207775680098,-0.1716035828718136,-0.03883175131986327,172.79013347617095,0.8423130143001196,145.54337816963363,-5.543378169633627,-0.038087463952999,-3.8087463952999,-3.0930289866907064,0.17977606579008099,normal,False,False,4,7,True
2003-07-01,2003,3,2003Q3,第三产业,2567.0,882.0,亿元（当年价格，按累计值差分得到单季度值）,13.1,False,浙江省第三产业季度.xlsx,6.782192056006791,6.8340364327113425,-0.05400450069693572,0.0021601239923842996,928.9328300592088,0.9474278424066155,880.0968269236677,1.9031730763323367,0.0021624587410282725,0.21624587410282725,0.1827679826156928,0.9957884905531204,normal,False,False,4,7,True
2003-07-01,2003,3,2003Q3,第二产业,3410.0,1263.0,亿元（当年价格，按累计值差分得到单季度值）,14.8,False,浙江省第二产业季度.xlsx,7.141245122350491,7.114663395309941,0.02360091929458134,0.002980807745968761,1229.869561657293,1.0238816249441631,1259.2408452590344,3.7591547409656414,0.002985254770855539,0.2985254770855539,0.19960308469469337,0.9823067611784019,normal,False,False,4,7,True
2003-10-01,2003,4,2003Q4,第一产业,722.0,294.0,亿元（当年价格，按累计值差分得到单季度值）,2.7,True,浙江省第一产业季度.xlsx,5.683579767338681,5.172237719575493,0.5046499254022625,0.006692122360925978,176.30892632523398,1.6564055534431017,292.0390846867082,1.960915313291821,0.006714564646014498,0.6714564646014498,0.5457290095242722,0.9649015891518732,normal,False,False,4,7,True
2003-10-01,2003,4,2003Q4,第三产业,3648.0,1081.0,亿元（当年价格，按累计值差分得到单季度值）,13.2,True,浙江省第三产业季度.xlsx,6.985641817639208,6.882000111073053,0.1052322454977969,-0.0015905389316417384,974.5736673105378,1.1109685978513733,1082.720740674859,-1.7207406748589165,-0.0015892746949562886,-0.15892746949562886,-0.13862698492956613,0.9977462002712402,normal,False,False,4,7,True
2003-10-01,2003,4,2003Q4,第二产业,4830.0,1420.0,亿元（当年价格，按累计值差分得到单季度值）,16.6,True,浙江省第二产业季度.xlsx,7.258412150595307,7.171046830505738,0.08547819518013576,0.0018871249094329912,1301.2060322555749,1.0892378104508784,1417.322809519537,2.6771904804629685,0.001888906650257427,0.1888906650257427,0.07214826242015622,0.9972097243725896,normal,False,False,4,7,True
2004-01-01,2004,1,2004Q1,第一产业,128.0,128.0,亿元（当年价格，按累计值差分得到单季度值）,2.2,False,浙江省第一产业季度.xlsx,4.852030263919617,5.1967304699404995,-0.34204197371183925,-0.0026582323090433846,180.68053466075315,0.7103183893840616,128.3407063732773,-0.3407063732772997,-0.0026547023380590895,-0.26547023380590895,-0.20165198141180526,0.9945958118932983,normal,False,False,4,7,True
2004-01-01,2004,1,2004Q1,第三产业,1009.0,1009.0,亿元（当年价格，按累计值差分得到单季度值）,14.7,False,浙江省第三产业季度.xlsx,6.9167150203536085,6.926956784716101,-0.021494378754367265,0.011252614391874971,1019.3870402566564,0.9787349791634116,997.7097536050507,11.29024639494935,0.01131616319691564,1.131616319691564,0.9619050887870592,0.8909205327330773,normal,False,False,4,7,True
2004-01-01,2004,1,2004Q1,第二产业,1248.0,1248.0,亿元（当年价格，按累计值差分得到单季度值）,16.8,False,浙江省第二产业季度.xlsx,7.129297548929373,7.2237775975421075,-0.09877133679735792,0.004291288184623987,1371.6608687797795,0.905949841732961,1242.655946982337,5.3440530176631,0.004300508946696535,0.4300508946696535,0.35232290969635105,0.9737610206085108,normal,False,False,4,7,True
2004-04-01,2004,2,2004Q2,第一产业,328.0,200.0,亿元（当年价格，按累计值差分得到单季度值）,2.3,False,浙江省第一产业季度.xlsx,5.298317366548036,5.224825518464159,0.009979540539871955,0.06351230754400561,185.82874401246363,1.010029502214444,187.69251381204398,12.307486187956016,0.06557260030243284,6.557260030243284,5.0874098126804395,0.0,medium,True,False,4,7,True
2004-04-01,2004,2,2004Q2,第三产业,2050.0,1041.0,亿元（当年价格，按累计值差分得到单季度值）,14.9,False,浙江省第三产业季度.xlsx,6.947937068614969,6.968925949134901,-0.0289497226727166,0.007960842152784586,1063.0803347883527,0.9714653059179158,1032.7456626504877,8.254337349512298,0.007992613910696944,0.7992613910696944,0.6798325449784026,0.9447369697359668,normal,False,False,4,7,True
2004-04-01,2004,2,2004Q2,第二产业,2732.0,1484.0,亿元（当年价格，按累计值差分得到单季度值）,17.8,False,浙江省第二产业季度.xlsx,7.302496423727326,7.273476032746905,-0.016765764352685373,0.04578615533310604,1441.5526382971238,0.9833739989051364,1417.585382554492,66.41461744550793,0.046850523617722795,4.6850523617722795,5.188021835417162,0.0,normal,True,False,4,7,True
2004-07-01,2004,3,2004Q3,第一产业,488.0,160.0,亿元（当年价格，按累计值差分得到单季度值）,2.5,False,浙江省第一产业季度.xlsx,5.075173815233827,5.252619601389362,-0.16732892875613886,-0.01011685739939594,191.06613055411884,0.8459213177234812,161.62691293066686,-1.6269129306668617,-0.010065854140051234,-1.0065854140051234,-0.7978255820723081,0.9237920126552986,normal,False,False,4,7,True
2004-07-01,2004,3,2004Q3,第三产业,3089.0,1039.0,亿元（当年价格，按累计值差分得到单季度值）,13.8,False,浙江省第三产业季度.xlsx,6.946013991099227,7.006144009028166,-0.05553323259651793,-0.004596785332420694,1103.3916232284616,0.9459805857569356,1043.7870540609565,-4.787054060956507,-0.004586236284816914,-0.45862362848169136,-0.3962327692889543,0.9817492511504876,normal,False,False,4,7,True
2004-07-01,2004,3,2004Q3,第二产业,4293.0,1561.0,亿元（当年价格，按累计值差分得到单季度值）,16.9,False,浙江省第二产业季度.xlsx,7.353081920515432,7.320457077032629,0.02563697727232978,0.00698786621047276,1510.8944070919292,1.0259684310030528,1550.129964255395,10.870035744605048,0.007012338316952915,0.7012338316952915,0.6665747764647996,0.9252896320833713,normal,False,False,4,7,True
2004-10-01,2004,4,2004Q4,第一产业,816.0,328.0,亿元（当年价格，按累计值差分得到单季度值）,3.7,True,浙江省第一产业季度.xlsx,5.793013608384144,5.279811968760342,0.5034264924373257,0.009775147186476651,196.33295515188868,1.654380291424489,324.8093715604127,3.1906284395872717,0.009823079993841244,0.9823079993841244,0.7921575387650929,0.9279530158186768,normal,False,False,4,7,True
2004-10-01,2004,4,2004Q4,第三产业,4382.0,1293.0,亿元（当年价格，按累计值差分得到单季度值）,13.9,True,浙江省第三产业季度.xlsx,7.164720378771857,7.038992276324538,0.10730675185381444,0.01842135059350536,1140.2379826638203,1.1132757014921353,1269.3992400180414,23.600759981958618,0.01859207035733146,1.8592070357331458,1.5761953584096797,0.7209535121608529,normal,False,False,4,7,True
2004-10-01,2004,4,2004Q4,第二产业,6045.0,1752.0,亿元（当年价格，按累计值差分得到单季度值）,16.2,True,浙江省第二产业季度.xlsx,7.468513271496337,7.364512847421221,0.09824078389559877,0.005759640179517689,1578.9460514900788,1.103228392760346,1741.938114640694,10.061885359305961,0.005776258797449474,0.5776258797449474,0.5234406563535356,0.9580864820086411,normal,False,False,4,7,True
2005-01-01,2005,1,2005Q1,第一产业,142.07,142.07,亿元（当年价格，按累计值差分得到单季度值）,1.9,False,浙江省第一产业季度.xlsx,4.956319893883986,5.304229443694116,-0.35537250786355973,0.00746295805342978,201.18591759312017,0.7009122992293706,141.01368407276448,1.0563159272355165,0.007490875330159019,0.7490875330159019,0.6073424952204546,0.9575612683036406,normal,False,False,4,7,True
2005-01-01,2005,1,2005Q1,第三产业,1134.48,1134.48,亿元（当年价格，按累计值差分得到单季度值）,10.7,False,浙江省第三产业季度.xlsx,7.03392967515309,7.069637531176661,-0.03177747210408438,-0.003930383919485969,1175.7217945091018,0.9687221257924431,1138.9477161173627,-4.46771611736267,-0.003922670070047651,-0.39226700700476513,-0.33912871466696026,0.9861530533199416,normal,False,False,4,7,True
2005-01-01,2005,1,2005Q1,第二产业,1469.54,1469.54,亿元（当年价格，按累计值差分得到单季度值）,14.5,False,浙江省第二产业季度.xlsx,7.292704705631416,7.4096386888445185,-0.10480542675609215,-0.012128556457009942,1651.8294146373796,0.9004997186928797,1487.471923209584,-17.931923209584056,-0.012055301972282995,-1.2055301972282995,-1.5612011126827985,0.7935567174711635,normal,False,False,4,7,True
2005-04-01,2005,2,2005Q2,第一产业,353.31,211.24,亿元（当年价格，按累计值差分得到单季度值）,2.9,False,浙江省第一产业季度.xlsx,5.352994927838733,5.322389889657192,0.016371173419786736,0.014233864761754589,204.8729210605794,1.0165059153697373,208.2545361571561,2.985463842843899,0.014335648567054271,1.433564856705427,1.1485462402993682,0.8495828738561677,normal,False,False,4,7,True
2005-04-01,2005,2,2005Q2,第三产业,2321.97,1187.4899999999998,亿元（当年价格，按累计值差分得到单季度值）,11.8,False,浙江省第三产业季度.xlsx,7.079597114820707,7.11332503945804,-0.01783869861990479,-0.01588922601742837,1228.2246595101094,0.9823194690659821,1206.5089954237178,-19.018995423718025,-0.01576365820384018,-1.576365820384018,-1.3638840034790434,0.7908818022572004,normal,False,False,4,7,True
2005-04-01,2005,2,2005Q2,第二产业,3418.72,1949.1799999999998,亿元（当年价格，按累计值差分得到单季度值）,13.0,False,浙江省第二产业季度.xlsx,7.575164050296969,7.459745109936629,-0.01957752376194666,0.1349964641222865,1736.705331995975,0.9806128714430733,1703.0356024590692,246.14439754093064,0.14453273741636097,14.453273741636096,15.584348514362627,0.0,high,True,False,4,7,True
2005-07-01,2005,3,2005Q3,第一产业,531.6,178.29000000000002,亿元（当年价格，按累计值差分得到单季度值）,2.3,False,浙江省第一产业季度.xlsx,5.183411438046679,5.336788416228447,-0.1567742706189468,0.0033972924371798996,207.84412843055372,0.8548970124126941,177.6853244428006,0.604675557199414,0.0034030697757150286,0.34030697757150286,0.2823707369997014,0.9909827145231774,normal,False,False,4,7,True
2005-07-01,2005,3,2005Q3,第三产业,3501.42,1179.4500000000003,亿元（当年价格，按累计值差分得到单季度值）,12.0,False,浙江省第三产业季度.xlsx,7.072803507105635,7.165566719144546,-0.05182854302282176,-0.040934669016088776,1294.0947813153507,0.9494916498554894,1228.732188980491,-49.28218898049067,-0.04010816142236928,-4.010816142236928,-3.5100324318402403,0.06850567292332929,normal,True,False,4,7,True
2005-07-01,2005,3,2005Q3,第二产业,4982.98,1564.2599999999998,亿元（当年价格，按累计值差分得到单季度值）,13.3,False,浙江省第二产业季度.xlsx,7.355168147698058,7.504168410421444,0.02255942689627247,-0.1715596896196585,1815.5948070993575,1.0228158151277675,1857.019082565071,-292.75908256507114,-0.15765001303093107,-15.765001303093108,-20.14087161993671,0.0,high,True,False,4,7,True
