anomaly_id,region_code,region_name,period,frequency,metric_id,metric_name,industry,observed,expected,unit,residual_pct,residual_pct_points,direction,anomaly_level,robust_z,stl_weight,endpoint_warning,revision_risk,holiday_names,spring_festival_days,candidate_causes,source_file
anomaly:gdp_secondary:2005Q2,CN-ZJ,浙江省,2005Q2,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,1949.1799999999998,1703.0356024590692,亿元（当年价格，按累计值差分得到单季度值）,0.14453273741636097,14.453273741636096,above_expected,high,15.584348514362627,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_secondary:2005Q3,CN-ZJ,浙江省,2005Q3,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,1564.2599999999998,1857.019082565071,亿元（当年价格，按累计值差分得到单季度值）,-0.15765001303093107,-15.765001303093108,below_expected,high,-20.14087161993671,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_tertiary:2005Q4,CN-ZJ,浙江省,2005Q4,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,1843.7299999999996,1510.5454594428231,亿元（当年价格，按累计值差分得到单季度值）,0.22057233595609516,22.057233595609517,above_expected,high,17.07742195848649,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:gdp_secondary:2008Q1,CN-ZJ,浙江省,2008Q1,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,2497.61,2350.6766276042918,亿元（当年价格，按累计值差分得到单季度值）,0.06250684193234046,6.250684193234046,above_expected,medium,6.918006784957316,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_primary:2008Q4,CN-ZJ,浙江省,2008Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,409.80000000000007,441.968360827562,亿元（当年价格，按累计值差分得到单季度值）,-0.07278430692941096,-7.278430692941096,below_expected,medium,-6.029470280569085,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_secondary:2009Q1,CN-ZJ,浙江省,2009Q1,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,2315.4,2517.663752164884,亿元（当年价格，按累计值差分得到单季度值）,-0.08033787355081146,-8.033787355081145,below_expected,high,-9.907644623031645,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_primary:2009Q2,CN-ZJ,浙江省,2009Q2,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,262.0,286.90670253686864,亿元（当年价格，按累计值差分得到单季度值）,-0.08681115608886147,-8.681115608886147,below_expected,high,-7.247896398446924,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_secondary:2009Q2,CN-ZJ,浙江省,2009Q2,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,2752.1,3032.2269127835993,亿元（当年价格，按累计值差分得到单季度值）,-0.0923832288416837,-9.23832288416837,below_expected,high,-11.444085797639792,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_secondary:2011Q2,CN-ZJ,浙江省,2011Q2,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,4432.69,4058.5752091308104,亿元（当年价格，按累计值差分得到单季度值）,0.09217884887965644,9.217884887965644,above_expected,high,10.127861090930168,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_tertiary:2011Q3,CN-ZJ,浙江省,2011Q3,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,3532.1000000000004,3360.4485317568815,亿元（当年价格，按累计值差分得到单季度值）,0.05107992775993431,5.107992775993431,above_expected,medium,4.266591630952155,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:gdp_secondary:2012Q2,CN-ZJ,浙江省,2012Q2,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,4661.7,4427.853327627866,亿元（当年价格，按累计值差分得到单季度值）,0.052812650977626774,5.281265097762677,above_expected,medium,5.849853673687859,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_primary:2013Q2,CN-ZJ,浙江省,2013Q2,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,421.59999999999997,449.0700302639173,亿元（当年价格，按累计值差分得到单季度值）,-0.06117092750049091,-6.117092750049091,below_expected,medium,-5.034554948915538,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_primary:2013Q4,CN-ZJ,浙江省,2013Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,710.1199999999999,665.1284751098397,亿元（当年价格，按累计值差分得到单季度值）,0.06764336000308857,6.764336000308857,above_expected,medium,5.242590966083992,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_primary:2014Q4,CN-ZJ,浙江省,2014Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,625.8499999999999,665.4260131460808,亿元（当年价格，按累计值差分得到单季度值）,-0.05947470096482799,-5.947470096482799,below_expected,medium,-4.890270590937901,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_tertiary:2014Q4,CN-ZJ,浙江省,2014Q4,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,6402.3499999999985,5700.794761039691,亿元（当年价格，按累计值差分得到单季度值）,0.12306270763418259,12.306270763418258,above_expected,high,9.942826767844489,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:gdp_secondary:2015Q4,CN-ZJ,浙江省,2015Q4,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,6042.27,5654.210380153404,亿元（当年价格，按累计值差分得到单季度值）,0.06863197400802545,6.863197400802545,above_expected,medium,7.58789106286995,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_secondary:2017Q3,CN-ZJ,浙江省,2017Q3,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,6488.68,5593.468244213882,亿元（当年价格，按累计值差分得到单季度值）,0.16004591725574957,16.004591725574958,above_expected,high,17.15330436354054,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_primary:2017Q4,CN-ZJ,浙江省,2017Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,769.6400000000001,716.4314988711047,亿元（当年价格，按累计值差分得到单季度值）,0.0742687908233195,7.42687908233195,above_expected,medium,5.737081307377422,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_secondary:2017Q4,CN-ZJ,浙江省,2017Q4,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,5807.93,6401.993650034329,亿元（当年价格，按累计值差分得到单季度值）,-0.09279353940489199,-9.279353940489198,below_expected,high,-11.49678126319834,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_primary:2018Q2,CN-ZJ,浙江省,2018Q2,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,501.5,535.6784536149239,亿元（当年价格，按累计值差分得到单季度值）,-0.0638040477160825,-6.38040477160825,below_expected,medium,-5.259050564370309,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_secondary:2019Q4,CN-ZJ,浙江省,2019Q4,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,8728.879999999997,7033.664419483752,亿元（当年价格，按累计值差分得到单季度值）,0.2410145664357226,24.101456643572263,above_expected,high,25.016034472219875,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_secondary:2020Q1,CN-ZJ,浙江省,2020Q1,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,4930.22,5647.6941870114915,亿元（当年价格，按累计值差分得到单季度值）,-0.12703842723310532,-12.703842723310533,below_expected,high,-15.980962948228099,0.0,False,False,[],0,"[{""cause_id"":""public_health_event"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""时间与 2020Q1 公共卫生事件窗口重合；仍需行业停复工证据验证"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_tertiary:2020Q1,CN-ZJ,浙江省,2020Q1,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,7848.78,8383.882547914232,亿元（当年价格，按累计值差分得到单季度值）,-0.06382514841496167,-6.382514841496167,below_expected,medium,-5.653858715301046,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:electricity:2021-01,CN-ZJ,浙江省,2021-01,M,electricity_total_monthly,全社会用电量,全社会,465.5998,422.7499879800427,亿千瓦时,0.10135970014972573,10.135970014972573,above_expected,high,13.799009268491544,0.0,True,False,"[""元旦""]",0,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=0"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:electricity:2021-02,CN-ZJ,浙江省,2021-02,M,electricity_total_monthly,全社会用电量,全社会,256.1031,357.88967032014205,亿千瓦时,-0.2844076785705807,-28.44076785705807,below_expected,high,-47.69958206267935,0.0,True,False,"[""春节""]",7,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=7"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:gdp_secondary:2021Q4,CN-ZJ,浙江省,2021Q4,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,9180.060000000001,8687.871562140066,亿元（当年价格，按累计值差分得到单季度值）,0.05665236120717876,5.665236120717876,above_expected,medium,6.274103306050962,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:electricity:2022-05,CN-ZJ,浙江省,2022-05,M,electricity_total_monthly,全社会用电量,全社会,438.4435,468.6109203116049,亿千瓦时,-0.06437626398365826,-6.4376263983658255,below_expected,medium,-9.461364190756465,0.0,False,False,"[""劳动节""]",0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:electricity:2022-09,CN-ZJ,浙江省,2022-09,M,electricity_total_monthly,全社会用电量,全社会,483.3107,546.3862139337504,亿千瓦时,-0.11544126173981084,-11.544126173981084,below_expected,high,-17.466131015402418,0.0,False,False,"[""中秋节""]",0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:gdp_tertiary:2022Q2,CN-ZJ,浙江省,2022Q2,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,9603.849999999999,10139.108987589518,亿元（当年价格，按累计值差分得到单季度值）,-0.052791521251491336,-5.279152125149134,below_expected,medium,-4.649831272364355,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:electricity:2023-01,CN-ZJ,浙江省,2023-01,M,electricity_total_monthly,全社会用电量,全社会,341.1477,446.5986243897726,亿千瓦时,-0.2361201280766585,-23.61201280766585,below_expected,high,-38.38616676525031,0.0,False,False,"[""元旦"",""春节""]",7,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=7"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:electricity:2023-02,CN-ZJ,浙江省,2023-02,M,electricity_total_monthly,全社会用电量,全社会,442.2964,400.38860713072575,亿千瓦时,0.10466779554392147,10.466779554392147,above_expected,high,14.226762940213517,0.0,False,False,[],0,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=0"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
