date,log_elec,weather_effect,calendar_effect,economic_signal,economic_trend,economic_residual,seasonal_residual,wavelet_highfreq,economic_deviation,_true_anomaly
2019-01-22,4.612369365363633,0.03473572660697209,-0.049098128185676326,4.639524027328964,4.656580788257198,-0.013137261004820822,-0.003919499923413263,-0.014841404867129359,-0.015603287432575996,0
2019-01-23,4.636224502208311,0.041184211358070676,-0.05490594369979129,4.662639924431676,4.654442983757227,0.0067096421287065056,0.0014872985457416766,0.015576322012296789,0.006618420010176429,0
2019-01-24,4.6578639867672935,0.09403715718317956,-0.07227218129157964,4.648345174713988,4.653101030708746,-0.012717594258209175,0.00796173826345073,0.0070367067151589436,-0.008570519367470553,0
2019-01-25,4.580282379688445,0.042505959533104515,-0.08046836465860024,4.631640204965534,4.652449541659556,-0.005628036265610703,-0.015181300428411235,-0.011016912406092629,-0.0243812994559649,0
2019-01-26,4.4070459168443055,0.08393359379176105,-0.31081580383273344,4.648845518082948,4.6523650681950395,-0.003005277105025961,-0.0005142730070656574,-0.004847661139757021,-0.0062817966785919666,0
2019-01-27,4.331252028626393,0.023550163772052775,-0.34495475949525944,4.666209320252998,4.652534617283968,0.00032478654570500254,0.013349916423324499,0.009816257804885115,0.01156438107904556,0
2019-01-28,4.533746120930979,0.05096381993052251,-0.15231314426863818,4.647708134967451,4.652725592111699,-6.125088960828862e-05,-0.0049562062546390645,-0.003947893263676443,-0.006454428618912544,0
2019-01-29,4.49328563259913,0.035017036278302736,-0.18776010559283773,4.658203068246423,4.652712450016721,0.014845782256615259,-0.009355164026913255,0.0027355627209997187,0.003940989022735764,0
2019-01-30,4.509743275855096,0.0690855410072575,-0.20613307001342607,4.658614724149133,4.651844052557053,0.006703804658583223,6.686693349649132e-05,-0.006028320324062248,0.004253129288121826,0
2019-01-31,4.49430597495848,0.047243450028352535,-0.21228752476815282,4.670714806020288,4.649575795448802,0.0018272980158586805,0.01931171255562701,0.009102333337456045,0.015970351209012357,0
2019-02-01,4.421837685795003,0.025746120259142902,-0.23527092568297608,4.63885770119469,4.646257420632866,0.0018033941500430473,-0.00920311358821933,-0.009273592682800293,-0.015503893666321211,0
2019-02-02,4.203490557914817,0.012701975560428246,-0.4481763424400532,4.642979008619893,4.642115771355453,0.004961418533995676,-0.004098181269555797,0.01191743248004188,-0.01128307060379452,0
2019-02-03,4.231047210983882,0.03736603730360278,-0.3845831203118477,4.582616669577283,4.637570768115042,-0.06428526825192815,0.009331169714168995,-0.02479508330060856,-0.07174492528372767,0
2019-02-04,4.307861481642542,0.058136969129435695,-0.367363022861791,4.621000442050127,4.634128731644837,-0.0037172301785162176,-0.009411059416193494,0.023249826048542317,-0.033261637173560565,0
2019-02-05,4.251028305318887,0.00047956811964369506,-0.35933160166283407,4.612861837986507,4.63178571925579,-0.007616503367604999,-0.011307377901677651,0.008843762318530754,-0.041300725599856314,0
2019-02-06,4.320282524582921,0.0790687133222493,-0.37391629866011844,4.620516010835455,4.630168101699901,-0.008235644691442445,-0.0014164461730038548,-0.005200512757444032,-0.0337215811666578,0
2019-02-07,4.262478112808752,0.03572879215627643,-0.3836713195164302,4.616207884384524,4.629819213307141,-0.04287863828463667,0.02926730936201962,-0.053471874269475396,-0.03810473603333708,0
2019-02-08,4.303623965700566,0.07277711281046254,-0.46848096967502195,4.7065083026646795,4.6296951966789965,0.08548627473424908,-0.00867316874856639,0.047544686504485296,0.052270710662567055,0
2019-02-09,4.104604597553269,0.05144875221099243,-0.5733706514611361,4.634718002654574,4.6441500439791925,-0.007042891856880118,-0.002389149467738534,0.030966174307587926,-0.019444560931789923,0
2019-02-10,4.083378435753663,0.03071764470150526,-0.5130766218879642,4.5745430589770315,4.652934590133216,-0.08372861806683218,0.005337086910647123,-0.05289629176792801,-0.0796945330250809,0
2019-02-11,4.5717691468419845,0.0,-0.16565175435068535,4.7460003501683,4.660180683219415,0.09932439546938099,-0.013504728520495833,0.02045379698861736,0.09183778658193642,0
2019-02-12,4.642039394015397,0.06495770948958361,-0.15737275589484856,4.743097650710597,4.665695356103252,0.09215649306599172,-0.014754198458646464,-0.005522602506712191,0.08886005870848468,0
2019-02-13,4.629965588879999,0.030326587192034824,-0.11580112502966666,4.7233984503629864,4.671744896166667,0.05334509630233075,-0.0016915421060113866,0.004612534691927562,0.06908582994512535,0
2019-02-14,4.680068405599128,0.0686095488488842,-0.11422043207811661,4.730183920302977,4.679212836297341,0.013258893059822974,0.037712190945813025,-0.005792319395189555,0.07584681266354121,0
2019-02-15,4.675874995161577,0.05656317138578623,-0.16818725143114432,4.7926996778659285,4.6890813882004645,0.1086823533679162,-0.005064063702452033,0.012303380447602156,0.13833808300491768,0
2019-02-16,4.468993419534392,0.03526340373581882,-0.3098698932707262,4.751726133576905,4.689639202430232,0.06380622377185308,-0.0017192926251807334,-0.009408167289575024,0.09713857871697673,0
2019-02-17,4.482121048587369,0.046961570183326175,-0.24697063002755992,4.691357084655854,4.6876503191105146,0.003223403220020238,0.000483362325318711,-0.002315234308748554,0.036229769894314146,0
2019-02-18,4.67001915813594,0.03101786806857364,-0.032221713852782496,4.678731684278442,4.688698173855089,0.005405265197375719,-0.01537175477402276,0.006136494024713888,0.022199669240938746,0
2019-02-19,4.670816948058532,0.039550610414155675,-0.032831251671356254,4.673894419737881,4.685715379474541,0.004821338042870771,-0.01664229777953042,-0.007884213284468585,0.01736240470037753,0
2019-02-20,4.674274595074603,0.039329086888469415,-0.036153160339722434,4.683122017400446,4.6815742132189495,0.0013843997620295312,0.00016340441946765324,0.0005018791698640463,0.026590002362943288,0
2019-02-21,4.707941919140662,0.06504516051601228,-0.056564324700702884,4.711356311149073,4.676217141570088,0.0005789618805795982,0.03456020769840472,0.020341767498407038,0.054824296111569915,0
2019-02-22,4.629594417773484,0.02236899244552538,-0.04674731238112384,4.666016852013034,4.6708614657279455,-0.0027895141619840302,-0.002055099552926876,-0.02210924230344785,0.009484836975531152,0
2019-02-23,4.489143317896747,0.058688957674796656,-0.23377464110802415,4.67662240167549,4.666025759733901,0.011412028394231832,-0.0008153864526426262,0.007175025328061276,0.01970670759403159,0
2019-02-24,4.460056990097166,0.03402741963487174,-0.2182914917713772,4.654036580534733,4.662201410707832,-0.009086180623135043,0.0009213504500358461,0.0010336713348938309,-0.0028791135467258755,0
2019-02-25,4.617558911715431,0.0,0.0,4.624581729743513,4.659101908087624,-0.021231751882049288,-0.013288426462062172,-0.007966884343534176,-0.032333964337945886,0
2019-02-26,4.623437858507759,0.0,0.0,4.6318848618853625,4.656501970004239,-0.010111459399309908,-0.014505648719566387,0.002983595769225429,-0.025842038467216888,0
2019-02-27,4.669508359877329,0.01683193668913761,0.0,4.661511300933019,4.654648358104948,0.004219302664009383,0.002643640164061494,0.01574460571800829,0.0037844005804394953,0
2019-02-28,4.654529904554432,0.03445194079862662,0.0,4.629482093223506,4.653827689710592,-0.042834286068738514,0.018488689581651434,-0.02101385391405384,-0.028244807129073735,0
2019-03-01,4.6948471160469145,0.04565532254004035,0.0,4.661191561738473,4.654038232352605,0.008766401109814304,-0.0016130717239458464,0.013888356506120123,0.004275867657014487,0
2019-03-02,4.442931520093409,0.0331840299221701,-0.2182914917713772,4.6415104909830545,4.654941487755135,-0.016432405587833543,0.0030014088157527814,-0.008554037585631507,-0.015021524054448676,0
2019-03-03,4.426001161285871,0.0,-0.2182914917713772,4.658393677266409,4.6555097557169125,-0.005925120760593927,0.008809042310090848,0.0058609237309801415,0.0032663625048696687,0
2019-03-04,4.66314205935358,0.02694399586406044,0.0,4.651316284408235,4.655346015791521,0.006518167920086526,-0.010547899303371983,-0.0032928372714626218,-0.0032712704516928426,0
2019-03-05,4.639003068263973,0.0,0.0,4.65512731476154,4.654986886808541,0.0138513950207102,-0.013710967067712028,-0.002941268082179294,0.0,0
2019-03-06,4.651761718894471,0.009101694335962102,0.0,4.657726900352579,4.6548780169373645,0.00219239480365907,0.0006564886115558366,0.0020918066909829196,0.0031393454926513797,0
2019-03-07,4.642834891436371,0.0,0.0,4.657941771882949,4.654547753310552,-0.0008590849700826908,0.004253103542479967,0.011349677899595977,0.0033542170230207446,0
2019-03-08,4.644026212857797,0.015530066115482391,0.0,4.6416726553288505,4.653363032492021,-0.01199612429471042,0.0003057471315394613,-0.009447048942897007,-0.012688939532160326,0
2019-03-09,4.426997341156912,0.0005589948774747018,-0.2182914917713772,4.656915694081459,4.651201353249418,0.0004876224098637749,0.005226718422177145,-0.012071593325440779,0.002554099220447803,0
2019-03-10,4.488115338234104,0.03658821576492142,-0.2182914917713772,4.680346233120163,4.649231063671289,0.016107553900156724,0.015007615548717422,0.014866167876006016,0.0260336127023022,0
2019-03-11,4.67288272231476,0.03802745460528703,0.0,4.645881827787866,4.648358026154181,0.006102859600997768,-0.0085790579673125,0.0023013719675326633,-0.008479767073144906,0
2019-03-12,4.613560777546015,0.0,0.0,4.624340177050236,4.648358091173928,-0.012149017206132484,-0.011868896917559348,-0.007374900715413471,-0.030021417810774942,0
2019-03-13,4.616108670999366,0.0,0.0,4.625239022628941,4.648549128192074,-0.023965676104027445,0.0006555705408943522,0.0019824673226068843,-0.02934853223098699,0
2019-03-14,4.623256374034444,0.0030325286827843608,0.0,4.630383017214868,4.648748669425117,-0.01217939203866969,-0.00618626017157977,0.00022384468106063633,-0.023978577646142973,0
2019-03-15,4.659122319576201,0.015361244290361583,0.0,4.654361594861011,4.649001295496815,0.005675624997801165,-0.00031532563360487373,-0.004103207500870697,-0.000225959998917169,0
2019-03-16,4.438049488702007,0.0,-0.2182914917713772,4.666213681744255,4.649801142417985,0.007339363647456132,0.009073175678813562,-0.00022923813265381988,0.011626126884326737,0
2019-03-17,4.446588215827577,0.0,-0.2182914917713772,4.673980010803081,4.65128945685629,0.0035123938462033877,0.019178160100588437,0.017537298052214313,0.01939245594315331,0
2019-03-18,4.628673580769564,0.0,0.0,4.637045115858303,4.652608398424829,-0.007844140746626316,-0.0077191418198999774,-0.01741390280563648,-0.017542439001625,0
2019-03-19,4.670342256691771,0.028419903511180872,0.0,4.650633913607394,4.652840365907929,0.010476564039436198,-0.012683016339971443,-0.0013854876298349562,-0.004493401154145538,0
2019-03-20,4.668250906151473,0.020084692204251974,0.0,4.656532015037503,4.652162669682753,0.005062094587474419,-0.0006927492327250553,0.008330671937981753,0.0014047002759633997,0
2019-03-21,4.658997329477979,0.02394318431042059,0.0,4.643998815860414,4.6510653833384925,0.0020632064793213445,-0.00912977395740013,-0.002714187373782387,-0.011128498901125994,0
2019-03-22,4.643392740352127,0.0,0.0,4.651493882986724,4.650247176757873,0.003590474036000657,-0.0023437678071491145,0.0013539591767302767,-0.0043257766368425266,0
2019-03-23,4.428497867843763,0.0,-0.2182914917713772,4.654312620417861,4.64991872774932,-0.009607737551873718,0.014001630220414774,-0.005753477226253016,-0.0022193946196420455,0
2019-03-24,4.433377491893959,0.0,-0.2182914917713772,4.659866507995491,4.649999393523001,-0.00869742892573111,0.018564543398221358,0.003914349702715133,0.002950813914032402,0
2019-03-25,4.631907357103324,0.0,0.0,4.639899707827243,4.65064453533095,-0.0025181122269550826,-0.008226715276752512,0.00259109664311458,-0.0178271925253366,0
2019-03-26,4.619909166861902,0.0,0.0,4.628751754946667,4.652169842598652,-0.013261796389412162,-0.010156291262572607,-0.006397082729955165,-0.028975145405912173,0
2019-03-27,4.657795178628524,0.0105167099006202,0.0,4.659088822652554,4.654661196993348,0.006064725118734238,-0.0016370994595282567,0.012418442898046209,0.0011470507696049737,0
2019-03-28,4.631659865720687,0.0,0.0,4.646378157485439,4.657797656965358,-0.002589682034980889,-0.008829817444937967,-0.008464263051895215,-0.012015519780970152,0
2019-03-29,4.639269687834612,0.0,0.0,4.654587554859928,4.660981647454374,-0.0024316113484594837,-0.003962481245986896,-0.0097008090946345,-0.0038061224064813715,0
2019-03-30,4.46647703804237,0.01589468023561236,-0.2182914917713772,4.686271013289703,4.663678231275251,0.008529236968573883,0.014063545045877797,0.011589730874113247,0.027877336023293786,0
2019-03-31,4.448016676953452,0.0,-0.2182914917713772,4.68730032349689,4.665619284609795,0.002480229238371656,0.01920080964872331,0.0033720822994199166,0.029358551613941408,0
2019-04-01,4.65007645630492,0.0,0.0,4.672063347912102,4.666760019040388,0.014910650126115144,-0.009607321254400827,-0.007220346862887595,0.014336447559522902,0
2019-04-02,4.639018840694051,0.0,0.0,4.6616726560305155,4.666871364969198,0.001782831827469522,-0.006981540766152288,0.003203578908630988,0.003945755677936091,0
2019-04-03,4.65698794060945,0.019586878099209136,0.0,4.659624754006044,4.666133977169021,-0.0005757071320449114,-0.005933516030931781,0.002463953998692216,0.0018978536534648427,0
2019-04-04,4.640001434170255,0.0,0.0,4.662421196115973,4.665694391049247,0.0046683886697946875,-0.007941583603068809,-0.012919444208925435,0.004694295763393974,0
2019-04-05,4.488077359142303,0.0,-0.13620792604605736,4.646870265032372,4.665335681185084,-0.017252852977765798,-0.0012125631749462461,0.012541517857846712,-0.01085663532020753,0
2019-04-06,4.293663973183092,0.0,-0.2182914917713772,4.533847657958502,4.66470567261489,-0.14246638954923352,0.011608374892845736,-0.0010553219038385861,-0.12387924239407777,0
2019-04-07,4.295916058266279,0.0,-0.2182914917713772,4.536452564170907,4.6641174486853725,-0.14933689111393633,0.02167200659947057,-0.0039429088710136815,-0.12046312991055164,0
2019-04-08,4.62751373826874,0.0,0.0,4.6495564265885,4.663698446078854,-0.004723746455926658,-0.009418273034427311,0.003279377208694881,-0.006975588449003034,0
2019-04-09,4.648908089715276,0.0,0.0,4.671010603693468,4.663465152846367,0.012886916395588699,-0.005341465548487399,-0.002601469437830853,0.014478588655965297,0
2019-04-10,4.629596853206748,0.0,0.0,4.649760376574915,4.663486910969649,-0.0014943229197399432,-0.012232211474993749,0.002548911870917802,-0.006771638462588214,0
2019-04-11,4.637925062453144,0.0,0.0,4.653681508460412,4.6627599589053474,-0.0022872459196507933,-0.006791204525284193,-0.0032799720829640453,-0.0032341856210464925,0
2019-04-12,4.663254920452979,0.0,0.0,4.676540718575376,4.660727728770233,0.014974021676045446,0.0008389681290977094,0.0012211912486072233,0.019625024493917564,0
2019-04-13,4.440483823774746,0.0,-0.2182914917713772,4.669323888494131,4.6585235703198435,0.0018964561707806027,0.008903862003506617,-0.005437460453136653,0.01240819441267238,0
2019-04-14,4.457181956954082,0.0,-0.2182914917713772,4.682408572011034,4.65649085720181,0.0016221383967387482,0.024295576412485198,0.018464878814982842,0.02549287792957511,0
2019-04-15,4.630864268060661,0.0,0.0,4.633079761021061,4.654332111458461,-0.014293870869879655,-0.006958479567520414,-0.019026972112568315,-0.02464713933151863,0
2019-04-16,4.642216556905131,0.0,0.0,4.643481200889671,4.652280429925258,-0.0031567558484226765,-0.005642473187164871,0.0075610846989424794,-0.013434493191788022,0
2019-04-17,4.631284135534283,0.0,0.0,4.632888980799282,4.650585714298069,-0.0006295817154340355,-0.01706715178335326,0.00031882040039600556,-0.024837919553297283,0
2019-04-18,4.640871336081668,0.0,0.0,4.642469994558961,4.649474810352151,-0.001540490472282663,-0.005464325320907855,-0.0025846274514367495,-0.014982535750372783,0
2019-04-19,4.658827204476367,0.0,0.0,4.658541786255477,4.649146275194305,0.006806722758335049,0.0025887883028372204,0.006746051877131876,0.0010892559461437301,0
2019-04-20,4.421929307740495,0.0,-0.2182914917713772,4.639087535572335,4.649512887437221,-0.017131842109272988,0.006706490244387075,-0.017548346092604847,-0.018364994736998597,0
2019-04-21,4.455004871345416,0.0,-0.2182914917713772,4.673751599454087,4.650244394098003,-0.0002133774162285107,0.02372058277231197,0.01553492253461721,0.016299069144753098,0
2019-04-22,4.650847952489159,0.0,0.0,4.652931709489505,4.651305471279072,0.003221083958084847,-0.001594845747651559,0.00027948067631995265,-0.004520820819828408,0
2019-04-23,4.638662415217404,0.0,0.0,4.641893309224237,4.652966268905258,-0.0035636348552392505,-0.007509324825782477,-0.0038705835539774216,-0.016648477031240283,0
2019-04-24,4.626010077438225,0.0,0.0,4.631442591283248,4.655697504209452,-0.005345214442476376,-0.018909698483727717,-0.0048472116068016425,-0.027099194972229235,0
2019-04-25,4.649344713271139,0.0,0.0,4.655819659623567,4.6591717839323366,0.0012000899092940998,-0.0045522142180637335,0.014529068090152789,-0.0016328706857668962,0
2019-04-26,4.640611624363905,0.0,0.0,4.64881218337268,4.662951011438596,-0.014450947793919866,0.0003121197280038063,-0.013698898357677142,-0.008640346936653387,0
2019-04-27,4.4539398748721695,0.0,-0.2182914917713772,4.6819400869802195,4.666788446431557,0.005525551404256035,0.009626089144406443,0.02733043547589105,0.02448755667088598,0
2019-04-28,4.451103206309013,0.0,-0.08208356572531982,4.5466437148819425,4.670880054409486,-0.14073864958496074,0.01650231005741739,-0.0725435954158866,-0.11189807137353469,0
2019-04-29,4.673287309141537,0.0,0.0,4.690359648589069,4.675354703897116,0.010084132653187083,0.004920812038765429,0.06604905555601945,0.03181786233359141,0
2019-04-30,4.646264868693249,0.0,0.0,4.666162485571108,4.679692941634053,-0.008684352010076779,-0.004846104052868053,0.001467488261438596,0.007073662918553936,0
2019-05-01,4.506872322251184,0.0,-0.13620792604605736,4.665307321491799,4.682755926127886,0.0024737191273862535,-0.0199223237634733,-0.020236179926047974,0.006218498839245079,0
2019-05-02,4.525343555637442,0.0,-0.13620792604605736,4.6838849468265575,4.684527272749494,0.005253277059507511,-0.005895602982443925,-0.013851135924588674,0.024796124174003786,0
2019-05-03,4.526265331178675,0.0,-0.13620792604605736,4.687658583581062,4.685351708505256,0.006226452154315609,-0.0039195770785101025,0.01924162032304133,0.028408134341730396,0
2019-05-04,4.345014022265072,0.0,-0.2182914917713772,4.590799954837454,4.685530985249466,-0.10986344018753336,0.015132409775521442,0.0053978283915646005,-0.06845049440187712,0
2019-05-05,4.465423462699155,0.0,-0.08208356572531982,4.578249095528325,4.685172782964031,-0.11711656012911664,0.01019287269341064,-0.012732885377292962,-0.08137565847771899,0
2019-05-06,4.657072889767543,0.0,0.0,4.687346804730311,4.68445258891376,-0.0062368142208306665,0.009131030037381145,0.0033200814509695507,0.027722050724266367,0
2019-05-07,4.673753355415796,0.0,0.0,4.703515815348298,4.6832368812547776,0.021908877641445557,-0.0016299435479250478,0.002086201323977358,0.043651695238160926,0
2019-05-08,4.634354597433062,0.0,0.0,4.663012713535432,4.681677141136735,0.000991505153698391,-0.01965593275500141,-0.002151279487020462,0.0031462055399407163,0
2019-05-09,4.6430085903205285,0.0,0.0,4.670538710313601,4.680019846350424,0.0008678834297501936,-0.010349019466572951,0.005101160518195352,0.009483763322968741,0
2019-05-10,4.638957894086479,0.0,0.0,4.666585918210978,4.67833093286806,-0.009599456077443946,-0.0021455585796383036,-0.01162346728654686,0.005530971220345293,0
2019-05-11,4.4489401427442266,0.0,-0.2182914917713772,4.694206296186655,4.676512643659658,-0.002410411490421538,0.02010406401741845,0.012115283299616888,0.032533640156139576,0
2019-05-12,4.434237866268977,0.0,-0.2182914917713772,4.6784428150352815,4.674842100062337,-0.00035592492640112994,0.003956639899345629,-0.009235436997828247,0.016567027639404763,0
2019-05-13,4.6633359006743405,0.0,0.0,4.686776638226076,4.67368302814976,0.009380317929204907,0.003713292147110177,0.003992471980103853,0.02435544211010221,0
2019-05-14,4.650811790283048,0.0,0.0,4.671409027932385,4.673230356485243,-0.0042897840130216025,0.0024684554601632257,0.006298087331766293,0.008987831816411607,0
2019-05-15,4.63213707901679,0.0,0.0,4.650431190432612,4.6731726430115375,-0.007420568321703236,-0.015320884257222509,-0.007016072118248854,-0.011990005683361282,0
2019-05-16,4.639389264367472,0.0,0.0,4.655395153897569,4.672644514405363,-0.003393664251500006,-0.013855696256293914,-0.001439887014814901,-0.007026042218404527,0
2019-05-17,4.659724358377071,0.0,0.0,4.674722667821242,4.670813713652112,0.004128647833360866,-0.00021969366423114635,0.004570263880848967,0.012301471705268519,0
2019-05-18,4.469366259926834,0.0,-0.2182914917713772,4.6991485132368345,4.668193388376031,0.01220323915101229,0.018751885709790417,-0.004734440032295947,0.03672731712086108,0
2019-05-19,4.54442207597454,0.059161161528440274,-0.2182914917713772,4.714229160871341,4.665779071287606,0.04164535377141387,0.006804735812321113,0.0012347716955199044,0.05121644733590891,0
2019-05-20,4.698680826161427,0.0,0.0,4.705757282816739,4.663960487272245,0.044623038501653944,-0.0028262429571603077,0.007145099464635536,0.0416066345289412,0
2019-05-21,4.66238448032469,0.0,0.0,4.668242743575486,4.662402060656938,0.005359951536949126,0.00048073138159815805,-0.009046693735882285,0.0029354220836870226,0
2019-05-22,4.711314057375462,0.07193966675175253,0.0,4.64362090938934,4.6603304275377395,-0.010475239807369974,-0.006234278341028983,0.0058571273109575776,-0.0218377356019408,0
2019-05-23,4.634326781492806,0.010076088735966611,0.0,4.6268734427969935,4.6577784326712415,-0.01898917620156837,-0.011915813672679357,-0.003985516948079511,-0.038585202194287405,0
2019-05-24,4.718563232060184,0.058917859238846175,0.0,4.661054946990633,4.656227259348125,0.002416609547993609,0.002411078094514326,-0.0010220583258026307,-0.004403698000648326,0
2019-05-25,4.446598012516672,0.0,-0.2182914917713772,4.665599432922233,4.656473837638082,-0.003460741297770298,0.012586336581921308,-0.0015232833513613036,0.00014078793095162467,0
2019-05-26,4.452895980358159,0.0,-0.2182914917713772,4.671583425124364,4.6573125896424985,0.00867886017131081,0.005591975310555073,0.017423406293556386,0.005983992202131638,0
2019-05-27,4.784148815384337,0.14440592597747928,0.0,4.639547405813737,4.65814981403657,-0.009732043506074817,-0.008870364716758393,-0.01560972680913175,-0.026052027108495857,0
2019-05-28,4.730698542381969,0.0771461158300675,0.0,4.653623482202325,4.658873084147092,-0.0007831012827104189,-0.004466500662056215,-0.006984823864423001,-0.011835162788956133,0
2019-05-29,4.717610567815268,0.0440617813059477,0.0,4.673614272898974,4.659471101447231,0.007974169523023988,0.00616900192871947,0.012098748825194084,0.008155627907693308,0
2019-05-30,4.692116266442435,0.03140224731670647,0.0,4.661875787395877,4.660215752467946,0.012193492337285505,-0.010533457409354286,0.00043516991964891345,-0.0035828575954042208,0
2019-05-31,4.656584590129931,0.0,0.0,4.656902811202724,4.661417018817354,-0.009699961406416158,0.0051857537917865265,-0.00513997775718696,-0.008555833788556733,0
2019-06-01,4.452784255498453,0.007647904168190656,-0.2182914917713772,4.665458644991281,4.663015301952887,-0.004330079277844234,0.006773422316237773,0.0031359476498887366,-2.7423085139588466e-05,0
2019-06-02,4.435611847490048,0.0,-0.2182914917713772,4.6574525303093335,4.664874964063584,-0.015991623965263102,0.008569190211012944,-0.0019003477550722451,-0.00803353776708704,0
2019-06-03,4.6847998572466905,0.03272115609340274,0.0,4.655256505632083,4.666858877299067,0.003299093162013378,-0.01490146482899704,0.0025535235140014246,-0.010229562444337148,0
2019-06-04,4.766679184251388,0.1128884929081237,0.0,4.656820034880352,4.669295697591359,-0.002995832426004874,-0.009479830285002669,-0.006243614505143873,-0.008666033196068845,0
2019-06-05,4.708887722450508,0.022560436892872605,0.0,4.6901034324534026,4.671057030944633,0.003528046403618035,0.015518355105152051,-0.0003047160174973768,0.024503999531169995,0
2019-06-06,4.662510834790916,0.0,0.0,4.668463273717738,4.671441354010348,0.00736404615859243,-0.010342126451201734,-0.01004050507095614,0.0028638407955057232,0
2019-06-07,4.613068361388418,0.06731219852261211,-0.13620792604605736,4.6872055903489525,4.671613110891196,0.010591826946984462,0.0050006525107726425,0.058075355638192314,0.021606157426719896,0
2019-06-08,4.3272743181173166,0.0,-0.2182914917713772,4.5509367586755545,4.671433772377973,-0.1257058626419898,0.005208848939571236,-0.04591946309620553,-0.11511734301194032,0
2019-06-09,4.411961404721926,0.09900956182766388,-0.2182914917713772,4.535768634799066,4.6707627720693825,-0.14516756022494093,0.010173422954624088,-0.03621564030041551,-0.130285466888429,0
2019-06-10,4.647684897583508,0.0006770648000709474,0.0,4.651013018581204,4.669707424057419,-0.005259576920923159,-0.01343482855529202,0.058320137624654024,-0.01504108310629082,0
