date,electricity,_true_anomaly,_synthetic_temp
2019-04-21,86.05657005539534,0,21.102264910555434
2019-04-22,104.67370628612002,0,13.545171720461564
2019-04-23,103.4059408256519,0,18.277003931277505
2019-04-24,102.10585583444352,0,17.085899544181956
2019-04-25,104.5164748735564,0,22.94086795445068
2019-04-26,103.60769720011737,0,18.677172164933
2019-04-27,85.96496889789951,0,21.767098465440952
2019-04-28,85.72146031295445,0,16.768287228289307
2019-04-29,107.04906803808748,0,20.600012354954675
2019-04-30,104.195075559136,0,19.708230696224895
2019-05-01,90.63788861396101,0,13.160161783240522
2019-05-02,92.32764006177909,0,21.0784949193804
2019-05-03,92.4127846582423,0,19.84733934331772
2019-05-04,77.09311849186565,0,17.890645929993926
2019-05-05,86.95784514800286,0,18.62161732839717
2019-05-06,105.3273258020558,0,22.23142526164551
2019-05-07,107.09896948469799,0,21.191850898244443
2019-05-08,102.96144496572828,0,16.38195379766477
2019-05-09,103.85633919730492,0,20.42829105170491
2019-05-10,103.43649961061801,0,21.381257621288274
2019-05-11,85.53623973958625,0,22.478989384707635
2019-05-12,84.28786178028152,0,23.31121318089857
2019-05-13,105.98906205997248,0,20.978191691797896
2019-05-14,104.66992112241914,0,23.958340886605967
2019-05-15,102.73337902901551,0,22.463417926874595
2019-05-16,103.48112866765224,0,21.57061019339413
2019-05-17,105.6069684681905,0,22.803963609249717
2019-05-18,87.30137909608835,0,19.801789765754332
2019-05-19,94.10602535785756,0,26.972434241503066
2019-05-20,109.80222864265986,0,15.623634783110948
2019-05-21,105.88826986496403,0,23.89788291112613
2019-05-22,111.19818473697521,0,27.61446468004913
2019-05-23,102.95858103615805,0,24.506252926843104
2019-05-24,112.00720863766423,0,26.960210004555353
2019-05-25,85.33613715157387,0,23.755274080845805
2019-05-26,85.87527736086645,0,20.508033475828586
2019-05-27,119.59951847555894,0,31.255386945793337
2019-05-28,113.37473174902082,0,27.876052301339932
2019-05-29,111.90055418583012,0,26.213796080262178
2019-05-30,109.08378606507122,0,25.577743113435233
2019-05-31,105.27590706193386,0,22.703870054205286
2019-06-01,85.86568349349783,0,24.384253649488198
2019-06-02,84.40375131632338,0,22.06329922820699
2019-06-03,108.28859696122647,0,25.644009047165866
2019-06-04,117.52830336169798,0,29.671856554582245
2019-06-05,110.92870775067126,0,25.13350403188765
2019-06-06,105.90165016609498,0,23.2372649392637
2019-06-07,100.79294482662952,0,27.3819667935911
2019-06-08,75.73756845508322,0,23.281178721522163
2019-06-09,82.43098557167933,0,28.974537419642882
2019-06-10,104.34314068014646,0,24.03401776678235
2019-06-11,113.71340451824344,0,28.315078234436196
2019-06-12,109.23699795348783,0,23.698285009395228
2019-06-13,122.37151948593157,0,32.50664745009478
2019-06-14,122.23298569428937,0,30.989287898969685
2019-06-15,93.496688423025,0,28.554502491436008
2019-06-16,95.75059365940967,0,28.340127572367628
2019-06-17,122.23263891453561,0,31.33248508005354
2019-06-18,121.93224855902912,0,31.643379657393126
2019-06-19,116.51176671804782,0,28.97187397811993
2019-06-20,119.30439930946912,0,30.799543897458506
2019-06-21,116.24089224891489,0,28.42040961514723
2019-06-22,86.41966221572967,0,21.47315857012729
2019-06-23,87.97577969553646,0,25.487723075628114
2019-06-24,107.65145768152055,0,25.691761279707446
2019-06-25,109.9762708801806,0,25.650200441016786
2019-06-26,124.60991335401769,0,31.303692113206903
2019-06-27,118.09742371621988,0,29.449565752378394
2019-06-28,115.73448174531532,0,28.55538113954207
2019-06-29,91.04573048330771,0,26.01065123139792
2019-06-30,100.73875034551399,0,30.671635213286493
2019-07-01,114.1439832395374,0,27.498257282748618
2019-07-02,118.81663947375418,0,30.20584312333248
2019-07-03,114.75973944353045,0,27.05998760514251
2019-07-04,118.80357655539399,0,29.47249493548115
2019-07-05,118.38297406125676,0,28.36737290127323
2019-07-06,102.50054934736919,0,32.55568397511676
2019-07-07,91.91751588524973,0,27.62822006938591
2019-07-08,104.65996754190364,0,24.171175907264654
2019-07-09,121.96022066573016,0,29.86932770116873
2019-07-10,115.18125032204078,0,26.69707644331686
2019-07-11,124.51462201637557,0,32.586088796052145
2019-07-12,111.02925877896145,0,26.391057699514207
2019-07-13,96.90902648983696,0,28.24540989687417
2019-07-14,91.99464713324416,0,27.50149851968615
2019-07-15,126.13922023811955,0,33.948545407280584
2019-07-16,120.57551827441114,0,29.984138760969547
2019-07-17,119.78363812348547,0,30.476719238208265
2019-07-18,115.39161366673984,0,28.077812772032846
2019-07-19,113.97129072740496,0,27.52930347111191
2019-07-20,95.35636171328663,0,28.199054017702164
2019-07-21,94.27965709598189,0,26.735156293830734
2019-07-22,122.21893434295671,0,31.15303135365612
2019-07-23,121.96704362654062,0,30.556160348549017
2019-07-24,116.29798881317551,0,30.165832373414386
2019-07-25,117.57956218827741,0,29.069004774813727
2019-07-26,105.93915424554737,0,24.20727225628201
2019-07-27,99.72915787013802,0,31.96000118581261
2019-07-28,98.75024696738453,0,31.084125813069328
2019-07-29,115.86357764569796,0,28.461270217376455
2019-07-30,112.95911168423304,0,26.105218423461807
2019-07-31,111.98227345420827,0,27.418407228431334
2019-08-01,115.35792839827933,0,27.900221915256274
2019-08-02,109.90950253357302,0,25.74554505026117
2019-08-03,96.70291405932647,0,29.381921380826267
2019-08-04,95.04258107798208,0,27.352426599372723
2019-08-05,120.73255243496897,0,29.949780268434647
2019-08-06,129.7134400107914,0,33.39596782976741
2019-08-07,118.66766501836817,0,29.54841410935208
2019-08-08,111.76799036034663,0,26.740078709674606
2019-08-09,118.4908685185759,0,29.50684378159656
2019-08-10,100.30031310293347,0,30.891619860144292
2019-08-11,95.38618505676426,0,28.149720970249565
2019-08-12,121.0105075669394,0,31.40584117889021
2019-08-13,114.7987677551265,0,27.493018800933864
2019-08-14,118.01949755604592,0,28.872846814969567
2019-08-15,117.06307141121202,0,26.61988054416806
2019-08-16,115.70498164685097,0,26.48833324562123
2019-08-17,93.26788985422354,0,27.730670346782915
2019-08-18,94.07618428460772,0,27.72715995613535
2019-08-19,106.59646236007057,0,24.813284672462476
2019-08-20,124.03038926962293,0,32.33536520935155
2019-08-21,116.20873245948862,0,27.910172050109164
2019-08-22,109.22620166812709,0,23.652160751010175
2019-08-23,126.17966032838282,0,33.4483210743934
2019-08-24,98.78351723910211,0,30.68582682567626
2019-08-25,85.1718667553926,0,23.637783054646224
2019-08-26,111.17402459394066,0,25.913690000071607
2019-08-27,107.21818585723277,0,24.74719969621099
2019-08-28,107.02310537111231,0,24.24088084418246
2019-08-29,108.95130992062059,0,25.410328988943462
2019-08-30,107.23488067666403,0,23.782766370449387
2019-08-31,89.74143388700564,0,26.33054375769809
2019-09-01,89.57391802497597,0,25.994386915069427
2019-09-02,114.74695106533207,0,25.756670671683754
2019-09-03,105.35794429973782,0,23.453989535991127
2019-09-04,108.4941639488589,0,25.333416424846455
2019-09-05,110.41516453691771,0,23.180076785182315
2019-09-06,120.81757040564068,0,27.865285805178296
2019-09-07,89.61236721144297,0,25.750543683153964
2019-09-08,87.65136334409776,0,19.737420963297623
2019-09-09,108.04638896908287,0,22.72631748190895
2019-09-10,117.18184815647362,0,27.122903079004566
2019-09-11,105.92359264205781,0,21.408830583799563
2019-09-12,112.01003476108845,0,26.278125882283323
2019-09-13,98.45622147170084,0,25.422217253902115
2019-09-14,78.10903390295998,0,23.783821236216216
2019-09-15,77.17144931802042,0,21.734910100630433
2019-09-16,110.85620713976952,0,25.635706485070862
2019-09-17,105.35048127285891,0,21.15123332723908
2019-09-18,107.19288666106522,0,21.976269636198232
2019-09-19,107.15543128813435,0,23.69324683388788
2019-09-20,107.96793410510992,0,23.259434838990895
2019-09-21,87.49781468219572,0,19.411037379103785
2019-09-22,93.44534970043318,0,26.578273432850636
2019-09-23,109.25059623386021,0,18.451087538962106
2019-09-24,113.8926010003947,0,26.789692405699657
2019-09-25,108.19783961816015,0,20.626851773753828
2019-09-26,107.72254167818711,0,20.307224728041284
2019-09-27,107.64343969470936,0,22.738960453672345
2019-09-28,87.31734393050387,0,15.415094381006558
2019-09-29,88.69693330907099,0,20.562703599955384
2019-09-30,107.50481188912859,0,18.111930425309193
2019-10-01,88.83860316645182,0,22.385727454681586
2019-10-02,88.66765057503565,0,24.281288064436502
2019-10-03,86.64165097924436,0,18.5688844572544
2019-10-04,85.16126587006814,0,23.34621883797396
2019-10-05,69.4653362543564,0,19.808351016054985
2019-10-06,71.90959374338516,0,16.467458138805725
2019-10-07,86.49861903179924,0,19.07209391418688
2019-10-08,108.47902730828017,0,22.30784602187444
2019-10-09,104.88909173896818,0,19.48069177911981
2019-10-10,109.21026740650352,0,16.678872628477063
2019-10-11,108.45002041338593,0,21.28807543383679
2019-10-12,86.85879239968338,0,17.449928234215456
2019-10-13,87.7082452726077,0,16.334827751745234
2019-10-14,108.15274801602409,0,16.229549553387727
2019-10-15,107.8146293086324,0,17.041648965833918
2019-10-16,107.26075502286463,0,20.072464144897644
2019-10-17,107.56853543107988,0,20.653954039311554
2019-10-18,107.33125481340093,0,14.207873050375552
2019-10-19,88.54978361220341,0,15.917318660618452
2019-10-20,90.299602525055,0,15.146079373471776
2019-10-21,103.59728096864794,0,14.420862158536618
2019-10-22,107.36464199181214,0,16.597844968118984
2019-10-23,108.03452367494447,0,19.49621705500414
2019-10-24,108.22925885132611,0,15.290499885501431
2019-10-25,107.15117476856007,0,16.34270500024924
2019-10-26,86.02961279050115,0,15.715815727712943
2019-10-27,88.79352706739692,0,14.6435327173776
2019-10-28,110.54752766775802,0,14.11505746113767
2019-10-29,105.27704088831753,0,12.083115664514231
2019-10-30,109.15310022600143,0,14.825925046000842
2019-10-31,107.22622111097621,0,13.324936330676492
2019-11-01,107.6583259859758,0,13.471299008390721
2019-11-02,86.96561047179883,0,16.71656824525312
2019-11-03,87.9177380054654,0,17.674518362568296
2019-11-04,109.85838555019559,0,12.933308633623449
2019-11-05,108.94766226456372,0,9.808864956788158
2019-11-06,110.55593226296565,0,14.756528592736709
2019-11-07,109.6581960715248,0,12.568441667909614
2019-11-08,108.46382989906132,0,13.90905797739033
2019-11-09,90.66878369742037,0,14.472174950943774
2019-11-10,88.93817394275506,0,14.716978333066125
2019-11-11,109.08840366466157,0,11.012080879915068
2019-11-12,107.26918462807855,0,15.14751250481123
2019-11-13,108.44980082148484,0,9.539842441370203
2019-11-14,106.61754849313444,0,12.003418794788747
2019-11-15,113.43805886403145,0,6.878139662038604
2019-11-16,86.78550334093998,0,11.653228201600479
2019-11-17,89.38171695491236,0,15.649675698066318
2019-11-18,107.42702756264555,0,12.214615030419898
2019-11-19,109.62504201503934,0,13.322912166564123
2019-11-20,108.94272295127892,0,10.294111865408933
2019-11-21,116.92007642415716,0,5.292337232466301
2019-11-22,108.90378041880271,0,12.193154753089258
2019-11-23,86.24713441255071,0,12.678056469775045
2019-11-24,89.46839444937031,0,8.838335253531602
2019-11-25,107.60245381781061,0,8.595181305133831
2019-11-26,106.87091997186194,0,11.720202848579007
2019-11-27,115.52464654261853,0,5.930419538887772
2019-11-28,108.72991798877688,0,10.814893957474425
2019-11-29,109.33908817925212,0,7.831906667862576
2019-11-30,86.96391921871884,0,10.240888628654604
2019-12-01,92.20328495548463,0,6.361845084191431
2019-12-02,107.395364321308,0,8.676649025227375
2019-12-03,112.6273499934035,0,5.282083625533685
2019-12-04,109.9043434478584,0,8.668095033147875
2019-12-05,115.05025891643548,0,5.8016531480711
2019-12-06,113.10675249823849,0,6.576825402426224
2019-12-07,88.74151636451523,0,6.580098269790048
2019-12-08,88.79267674578325,0,9.88996438783402
2019-12-09,108.67159882854449,0,9.294987597251717
2019-12-10,108.30587121491827,0,14.726633155066073
2019-12-11,110.24079523224462,0,11.348916324378902
2019-12-12,109.03014474691791,0,6.215988206477316
2019-12-13,109.00901954652518,0,8.168338132715483
2019-12-14,89.0241233384475,0,10.561556876644024
2019-12-15,86.14316322041857,0,10.665537646499896
2019-12-16,116.30589732058391,0,5.2073918888607675
2019-12-17,111.0253355755715,0,7.813002592942842
2019-12-18,119.35864667556595,0,2.0392420056842466
2019-12-19,116.69713071074843,0,2.1545201501739504
2019-12-20,110.82303107246413,0,8.515113721773844
2019-12-21,95.18504435052135,0,4.820098417973737
2019-12-22,94.75908329583883,0,4.109239940443636
2019-12-23,112.0517922694728,0,6.813527091635704
2019-12-24,110.15293386889546,0,8.319119969019335
2019-12-25,110.0976246132641,0,6.891405882337794
2019-12-26,113.59094397777532,0,5.1016724767897585
2019-12-27,112.45042699704801,0,5.9742579760178245
2019-12-28,97.83371332019486,0,1.3793555140479041
2019-12-29,90.57599056040456,0,8.969716965705443
2019-12-30,108.45572214779376,0,7.893673573610753
2019-12-31,115.81420704075394,0,3.3693808565687964
2020-01-01,99.7260768164555,0,7.370925119243321
2020-01-02,113.20177645227756,0,4.558725699428078
2020-01-03,109.7665802168028,0,7.1424637873096835
2020-01-04,92.79249649178013,0,5.830522016626819
2020-01-05,92.6300372142512,0,5.989876052161998
2020-01-06,111.46619098804628,0,5.62854344010845
2020-01-07,113.20205323007235,0,5.372511094091995
2020-01-08,105.84401489372222,0,9.728745292556145
2020-01-09,111.56429835255067,0,4.103772056840221
2020-01-10,108.38862221836938,0,4.927480476440224
2020-01-11,87.2038451554912,0,7.249326599577122
2020-01-12,84.09762295103964,0,5.297045196254263
2020-01-13,101.80725894846715,0,1.378653151739532
2020-01-14,100.25909552013913,0,5.434093104618212
2020-01-15,95.59778422278539,0,4.810172912936678
2020-01-16,96.66458409538645,0,2.6376524027092905
2020-01-17,92.33829122742043,0,6.7400265363596255
2020-01-18,70.11399170544252,0,8.610677516667732
2020-01-19,69.06110528210621,0,10.992913311832886
2020-01-20,88.44526344937124,0,5.68052532569866
2020-01-21,89.71883293065984,0,6.473915329875087
2020-01-22,98.01203816646058,0,1.7717079093050803
2020-01-23,96.13350630934778,0,5.542986513876603
2020-01-24,76.34480539997125,0,6.445263614258858
2020-01-25,66.01732802269191,0,-0.6757492018084772
2020-01-26,64.31942264336527,0,0.4549196841060077
2020-01-27,77.90485946942474,0,4.345886478021741
2020-01-28,75.27640949469301,0,6.655267697658565
2020-01-29,78.49905675289094,0,4.188455446141976
2020-01-30,80.33098581378717,1,2.4263687923725805
2020-01-31,81.36242477461595,1,0.2814772054867447
2020-02-01,61.977785113949906,1,7.161581338663254
2020-02-02,60.81698358160096,1,7.267364451896274
2020-02-03,111.9253053637779,1,0.375396498996599
2020-02-04,102.94679566710145,1,5.971818671700462
2020-02-05,103.38718719062945,1,5.66666729172378
2020-02-06,101.0258214756229,1,7.3091400310154695
2020-02-07,97.70514832405249,1,10.92774330533205
2020-02-08,85.2103917379682,1,2.6752021956856473
2020-02-09,82.32362280698538,1,6.00110730282134
2020-02-10,99.00058126878164,1,5.590330327306308
2020-02-11,100.6846870719907,1,4.078896120663531
2020-02-12,99.11779970563936,1,6.89102434597243
2020-02-13,95.19535233383499,1,7.262780452141323
2020-02-14,94.42201477284507,1,9.758653316712863
2020-02-15,81.61607496855578,1,6.18051557948418
2020-02-16,85.21213805169411,1,2.568086210855663
2020-02-17,100.7194248353753,1,8.974304048275837
2020-02-18,108.98523359935024,1,5.425288817726351
2020-02-19,105.93847824948699,1,7.835205825366359
2020-02-20,112.12014653945425,1,4.624455962044058
2020-02-21,115.99983788786108,1,3.62148015825571
2020-02-22,89.19214103234873,1,10.007355032586567
2020-02-23,89.80753408498789,1,7.829244649670413
2020-02-24,114.50945495366919,0,5.793554337894867
2020-02-25,116.89321425507221,0,2.2708141237174946
2020-02-26,107.71289829179192,0,8.226534829197734
2020-02-27,106.25528672758084,0,9.676027304542453
2020-02-28,109.4157742914659,0,6.005144599539555
2020-02-29,86.38327688415849,0,11.753079029218691
2020-03-01,92.3081945542294,0,4.984474485833566
2020-03-02,112.63194480953348,0,6.446934541619113
2020-03-03,114.69542115506313,0,6.030101695197148
2020-03-04,105.5515984445216,0,9.160177405696468
2020-03-05,114.75870872096014,0,4.228232591012345
2020-03-06,110.85975099761424,0,5.363670110575072
2020-03-07,88.09032588840806,0,11.303870047514934
2020-03-08,87.28368235429774,0,12.117595607375264
2020-03-09,103.71002951108412,0,10.144433092856861
2020-03-10,114.85037486359366,0,4.803435341894247
2020-03-11,110.85746418686846,0,5.885965813803157
2020-03-12,106.74203124917123,0,9.211315191019642
2020-03-13,106.41490490861162,0,8.772413696637443
2020-03-14,86.52617300026813,0,12.759069578124151
2020-03-15,87.93248744305441,0,10.189569241224918
2020-03-16,106.23368400391074,0,12.622204583716455
2020-03-17,107.0464632514023,0,11.569913123708904
2020-03-18,107.76905848565542,0,9.467443876697988
2020-03-19,108.60126454791713,0,14.363340775599491
2020-03-20,105.92932926890248,0,14.436871230402453
2020-03-21,85.79765486010112,0,9.57750595465361
2020-03-22,95.11297387087853,0,3.9587797044551936
2020-03-23,106.56651729581415,0,9.477792152703914
2020-03-24,108.19632215414482,0,16.274449179351393
2020-03-25,107.01406436184257,0,11.950111113530856
2020-03-26,107.7241503805122,0,8.786455973971929
2020-03-27,106.92870714372137,0,11.440721367807742
2020-03-28,89.76520376328696,0,13.733199918839802
2020-03-29,89.91729313576123,0,13.684404619473554
2020-03-30,106.79973223196795,0,9.716632869443536
2020-03-31,106.56755557185475,0,10.450509966327932
2020-04-01,108.01307038271561,0,11.402704402320834
2020-04-02,104.93381861822525,0,14.420211779595306
2020-04-03,106.7978507064654,0,19.15527842662124
2020-04-04,76.64160507470451,0,15.741207111801867
2020-04-05,77.63237623068012,0,9.338999133799266
2020-04-06,92.30663574806418,0,14.676465074305383
2020-04-07,103.67432355921083,0,15.743682184345046
2020-04-08,102.88959479701929,0,15.151607320274621
2020-04-09,104.39693218586612,0,17.33517762901908
2020-04-10,105.4310671099525,0,18.236182485745516
2020-04-11,86.65727119261771,0,13.264028955933485
2020-04-12,89.5566161164635,0,14.075151740977956
2020-04-13,107.87679145029003,0,13.293675541213005
2020-04-14,104.57011669391393,0,13.18410100427
2020-04-15,106.63959278438936,0,11.744447620534345
2020-04-16,105.42359216002653,0,17.333424774127952
2020-04-17,105.60391281512992,0,14.332834846259964
2020-04-18,87.19560131708963,0,16.485198489701805
2020-04-19,87.7490900231041,0,17.82605091002818
2020-04-20,105.47193966175466,0,13.723609255782694
2020-04-21,107.6879667240225,0,18.102503788993598
2020-04-22,104.16623300218929,0,19.110357273118684
2020-04-23,105.9767989085104,0,18.431871818398218
2020-04-24,110.08029597628213,0,14.891555304535688
2020-04-25,87.15905347247154,0,15.966705825751541
2020-04-26,88.72349228923198,0,20.473963584274436
2020-04-27,106.05285840364122,0,18.617439517452762
2020-04-28,106.81522562736136,0,15.190255466209257
2020-04-29,105.78783018332277,0,20.475754488238795
2020-04-30,105.5927319165701,0,19.999575477562875
2020-05-01,92.05774635184844,0,14.65216353855713
2020-05-02,76.86279618900795,0,19.59457831035471
2020-05-03,75.3840046826336,0,17.35258524616586
2020-05-04,94.03793408598621,0,21.271639337983366
2020-05-05,94.6111327326802,0,18.890899202846644
2020-05-06,106.35754970100051,0,22.815287703062424
2020-05-07,105.30746688721958,0,23.465849747074497
2020-05-08,106.4672879434113,0,19.814359693411216
2020-05-09,86.2995229203843,0,18.688449120845952
2020-05-10,87.90577164187701,0,19.64316794557293
2020-05-11,102.80053870250501,0,14.19714513217885
2020-05-12,105.15810813523149,0,17.79877750647887
2020-05-13,102.52030901819018,0,21.074984658185695
2020-05-14,106.5370254408164,0,25.570615786188412
2020-05-15,107.80924128986538,0,22.089759468875272
2020-05-16,87.78292810252984,0,22.014854526862813
2020-05-17,85.67370248223423,0,21.259804636939734
2020-05-18,103.22602523758628,0,18.86052490403358
2020-05-19,101.37180675932211,0,24.23536940067748
2020-05-20,104.71784488140415,0,22.152002243732124
2020-05-21,109.39753874330368,0,21.474590565830297
2020-05-22,106.23978683323986,0,22.679972653456353
2020-05-23,85.81451187460063,0,22.958315879238363
2020-05-24,87.1334797013898,0,23.453403163552963
2020-05-25,105.29119389403643,0,25.092249230419256
2020-05-26,105.02687955269955,0,23.984935967014273
2020-05-27,108.28598395406149,0,25.25163922061672
2020-05-28,106.03959780365966,0,24.334627921683186
2020-05-29,106.70864862087264,0,21.762566580056724
2020-05-30,86.91157913939715,0,23.863467419773116
2020-05-31,95.75394549474083,0,28.828950242552338
2020-06-01,107.5548819572761,0,25.54543975809292
2020-06-02,113.89351235253889,0,27.30828530604908
2020-06-03,109.25415534208446,0,24.59551883469202
2020-06-04,106.81774762769136,0,25.430440727314323
2020-06-05,103.96469670592764,0,21.486103628680873
2020-06-06,97.42612520397904,0,29.27896232072061
2020-06-07,94.08998845717537,0,28.618947084882823
2020-06-08,112.69552093514538,0,26.39296887010935
2020-06-09,109.1181412288634,0,26.15027036150926
2020-06-10,117.85113420288492,0,28.76138025200344
2020-06-11,112.8435219807862,0,27.47961846463845
2020-06-12,107.91953612327134,0,25.054974869233064
2020-06-13,92.05820338027576,0,26.100197174140966
2020-06-14,87.0913792208956,0,24.727033089680944
2020-06-15,109.42611428496616,0,26.730147569744517
2020-06-16,109.88198321983076,0,26.561776020925848
2020-06-17,111.7228428261752,0,26.73081101538939
2020-06-18,114.73878645090852,0,29.839104958124715
2020-06-19,106.20614477280542,0,21.275886033712993
2020-06-20,87.53991398819245,0,25.158306992203258
2020-06-21,98.70224326944097,0,30.252963477195248
2020-06-22,111.79502930484927,0,29.131302190847535
2020-06-23,116.13777684102932,0,29.881080728790497
2020-06-24,108.73221213085272,0,27.047819113071277
2020-06-25,94.06253391696318,0,25.47258831480177
2020-06-26,110.53684033968999,0,33.52287030579138
2020-06-27,82.1707281031133,0,28.312917022348902
2020-06-28,91.25614390064803,0,27.14451413472837
2020-06-29,112.50998428882947,0,27.65723823203829
2020-06-30,110.55273260012163,0,26.44301918620419
2020-07-01,115.72805088455728,0,29.91671830214172
2020-07-02,117.36746234936484,0,29.27022695255796
2020-07-03,112.47062966342017,0,27.003956477010863
2020-07-04,92.87775842472134,0,27.604564007209156
2020-07-05,98.40003717321956,0,30.652060268307466
2020-07-06,116.63586254257666,0,29.282720949431255
2020-07-07,118.60089147631759,0,28.79636569323741
2020-07-08,122.55693070652148,0,32.43414528457679
2020-07-09,115.31576943999896,0,29.1686876760193
2020-07-10,126.09444181433608,0,34.73916609143269
